round,ground_truth,emergency_percentage,correct_percentage,loss,softmax_output
1068,1,48.27%,75.68%,0.6525,"[0.47927770018577576, 0.5207223296165466]"
1069,1,48.32%,75.70%,0.3486,"[0.29429301619529724, 0.7057070136070251]"
1070,1,48.37%,75.72%,0.6767,"[0.4917185604572296, 0.508281409740448]"
1071,0,48.32%,75.75%,0.3582,"[0.6989476084709167, 0.30105236172676086]"
1072,1,48.37%,75.68%,0.7611,"[0.5328655242919922, 0.4671344459056854]"
1073,0,48.32%,75.61%,0.7444,"[0.4750184118747711, 0.5249816179275513]"
1074,0,48.28%,75.63%,0.3860,"[0.6797662377357483, 0.3202337324619293]"
1075,1,48.33%,75.65%,0.3482,"[0.29406681656837463, 0.705933153629303]"
1076,1,48.38%,75.67%,0.6765,"[0.4915912449359894, 0.508408784866333]"
1077,0,48.33%,75.70%,0.3536,"[0.7021713852882385, 0.2978286147117615]"
1078,0,48.29%,75.72%,0.5075,"[0.6020265817642212, 0.3979734778404236]"
1079,1,48.33%,75.65%,0.7384,"[0.5221298336982727, 0.4778701066970825]"
1080,0,48.29%,75.67%,0.3608,"[0.6971100568771362, 0.3028899133205414]"
1081,1,48.34%,75.60%,0.7670,"[0.5355885624885559, 0.4644114375114441]"
1082,0,48.29%,75.62%,0.3561,"[0.7004250288009644, 0.29957497119903564]"
1083,0,48.25%,75.65%,0.5552,"[0.5739757418632507, 0.42602431774139404]"
1084,1,48.29%,75.67%,0.3501,"[0.2954062521457672, 0.7045937776565552]"
1085,0,48.25%,75.69%,0.3401,"[0.7117208242416382, 0.28827911615371704]"
1086,1,48.30%,75.62%,0.7400,"[0.5229074954986572, 0.4770924150943756]"
1087,1,48.35%,75.55%,0.8951,"[0.5914412140846252, 0.40855875611305237]"
1088,0,48.30%,75.57%,0.3865,"[0.6794170141220093, 0.3205829858779907]"
1089,1,48.35%,75.60%,0.6838,"[0.49528300762176514, 0.5047169923782349]"
1090,0,48.30%,75.62%,0.5257,"[0.5911709070205688, 0.40882912278175354]"
1091,1,48.35%,75.64%,0.6197,"[0.4619174599647522, 0.5380825400352478]"
1092,1,48.40%,75.57%,0.7184,"[0.5124784708023071, 0.48752161860466003]"
1093,1,48.45%,75.59%,0.6732,"[0.4899459481239319, 0.5100540518760681]"
1094,1,48.49%,75.62%,0.6477,"[0.4767666757106781, 0.5232333540916443]"
1095,0,48.45%,75.64%,0.3850,"[0.6804495453834534, 0.319550484418869]"
1096,0,48.40%,75.66%,0.3820,"[0.6825023889541626, 0.3174976706504822]"
1097,0,48.36%,75.68%,0.3872,"[0.6789878606796265, 0.32101213932037354]"
1098,0,48.32%,75.71%,0.3872,"[0.678966224193573, 0.3210338056087494]"
1099,0,48.27%,75.73%,0.3537,"[0.7020539045333862, 0.29794612526893616]"
1100,1,48.32%,75.75%,0.6610,"[0.48367074131965637, 0.516329288482666]"
1101,1,48.37%,75.77%,0.6781,"[0.49239686131477356, 0.507603108882904]"
1102,0,48.32%,75.79%,0.3391,"[0.7124306559562683, 0.2875693440437317]"
1103,1,48.37%,75.72%,0.7137,"[0.5101510882377625, 0.4898489713668823]"
1104,1,48.42%,75.66%,0.7403,"[0.5230429768562317, 0.4769570529460907]"
1105,0,48.37%,75.68%,0.3647,"[0.6943773031234741, 0.3056226968765259]"
1106,1,48.42%,75.61%,0.7174,"[0.5119849443435669, 0.4880150258541107]"
1107,1,48.47%,75.63%,0.3446,"[0.29149118065834045, 0.7085087895393372]"
1108,1,48.51%,75.56%,0.7406,"[0.5231682658195496, 0.47683173418045044]"
1109,0,48.47%,75.59%,0.3732,"[0.6885202527046204, 0.31147974729537964]"
1110,1,48.51%,75.61%,0.3646,"[0.30553850531578064, 0.6944614052772522]"
1111,0,48.47%,75.63%,0.4031,"[0.6682592034339905, 0.3317408859729767]"
1112,0,48.43%,75.65%,0.4088,"[0.66447514295578, 0.33552488684654236]"
1113,1,48.47%,75.67%,0.3920,"[0.3242645859718323, 0.675735354423523]"
1114,0,48.43%,75.70%,0.3743,"[0.6877782940864563, 0.3122216761112213]"
1115,0,48.39%,75.72%,0.3583,"[0.6988319158554077, 0.3011680543422699]"
1116,1,48.43%,75.74%,0.3660,"[0.30652710795402527, 0.6934728622436523]"
1117,0,48.39%,75.76%,0.3459,"[0.7075592875480652, 0.2924406826496124]"
1118,1,48.44%,75.78%,0.3387,"[0.2873101234436035, 0.7126898765563965]"
1119,1,48.48%,75.80%,0.3914,"[0.3238833248615265, 0.6761167049407959]"
1120,0,48.44%,75.83%,0.5103,"[0.6003363132476807, 0.39966368675231934]"
1121,0,48.40%,75.85%,0.3555,"[0.7008160352706909, 0.29918402433395386]"
1122,0,48.35%,75.87%,0.3797,"[0.684089183807373, 0.31591084599494934]"
1123,0,48.31%,75.89%,0.6424,"[0.5260247588157654, 0.473975270986557]"
1124,1,48.36%,75.91%,0.3407,"[0.2887609899044037, 0.7112390398979187]"
1125,0,48.31%,75.93%,0.3945,"[0.6740225553512573, 0.3259774148464203]"
1126,0,48.27%,75.95%,0.3644,"[0.6945806741714478, 0.30541932582855225]"
1127,0,48.23%,75.98%,0.5060,"[0.6029243469238281, 0.39707571268081665]"
1128,0,48.18%,76.00%,0.3623,"[0.6960490345954895, 0.3039509952068329]"
1129,1,48.23%,76.02%,0.3216,"[0.2750013470649719, 0.7249986529350281]"
1130,0,48.19%,76.04%,0.3783,"[0.6850311160087585, 0.31496891379356384]"
1131,1,48.23%,75.97%,0.7672,"[0.5356662273406982, 0.46433383226394653]"
1132,0,48.19%,75.99%,0.6860,"[0.5035766363143921, 0.49642330408096313]"
1133,1,48.24%,76.01%,0.3639,"[0.3050086796283722, 0.6949913501739502]"
1134,0,48.19%,76.04%,0.3794,"[0.684281587600708, 0.3157184422016144]"
1135,1,48.24%,75.97%,0.8777,"[0.5842543244361877, 0.41574570536613464]"
1136,0,48.20%,75.99%,0.3623,"[0.696071207523346, 0.30392882227897644]"
1137,0,48.15%,76.01%,0.3931,"[0.6749817132949829, 0.3250182271003723]"
1138,1,48.20%,76.03%,0.6414,"[0.47342050075531006, 0.5265795588493347]"
1139,1,48.25%,76.05%,0.6310,"[0.4679272770881653, 0.5320727229118347]"
1140,1,48.29%,76.07%,0.6930,"[0.4999356269836426, 0.5000643730163574]"
1141,0,48.25%,76.09%,0.3442,"[0.7087876200675964, 0.2912123203277588]"
1142,1,48.29%,76.12%,0.6817,"[0.4942665100097656, 0.5057335495948792]"
1143,1,48.34%,76.05%,0.7305,"[0.5183554291725159, 0.4816446006298065]"
1144,1,48.38%,76.07%,0.6852,"[0.49601927399635315, 0.5039806365966797]"
1145,1,48.43%,76.09%,0.3498,"[0.2951962947845459, 0.7048037648200989]"
1146,0,48.39%,76.11%,0.3626,"[0.6958754062652588, 0.304124653339386]"
1147,1,48.43%,76.05%,0.8857,"[0.5875619053840637, 0.4124380946159363]"
1148,0,48.39%,76.07%,0.3776,"[0.6855202317237854, 0.3144797682762146]"
1149,0,48.35%,76.09%,0.3823,"[0.6822605729103088, 0.31773945689201355]"
1150,1,48.39%,76.02%,0.7024,"[0.5046184659004211, 0.49538150429725647]"
1151,0,48.35%,76.04%,0.3429,"[0.7096953988075256, 0.290304571390152]"
1152,0,48.31%,76.06%,0.4091,"[0.6642488837242126, 0.3357510566711426]"
1153,1,48.35%,76.08%,0.6882,"[0.497499942779541, 0.502500057220459]"
1154,0,48.31%,76.10%,0.3715,"[0.6896888017654419, 0.3103111684322357]"
1155,0,48.27%,76.12%,0.3813,"[0.6829922199249268, 0.31700780987739563]"
1156,1,48.31%,76.06%,0.6973,"[0.5020650029182434, 0.49793490767478943]"
1157,1,48.36%,75.99%,0.9330,"[0.6066388487815857, 0.3933611810207367]"
1158,1,48.40%,75.93%,0.9537,"[0.6147047281265259, 0.3852952718734741]"
1159,0,48.36%,75.95%,0.3508,"[0.7040998935699463, 0.2959001064300537]"
1160,0,48.32%,75.97%,0.3581,"[0.6990253329277039, 0.30097466707229614]"
1161,0,48.28%,75.99%,0.3664,"[0.6931935548782349, 0.3068064749240875]"
1162,1,48.32%,75.92%,0.8884,"[0.5886721014976501, 0.41132792830467224]"
1163,1,48.37%,75.86%,0.7164,"[0.5114907026290894, 0.48850932717323303]"
1164,0,48.33%,75.88%,0.3543,"[0.701635479927063, 0.2983644902706146]"
1165,0,48.28%,75.90%,0.4916,"[0.6116421222686768, 0.388357937335968]"
1166,1,48.33%,75.92%,0.3490,"[0.29462459683418274, 0.7053754329681396]"
1167,1,48.37%,75.94%,0.3784,"[0.31505292654037476, 0.6849470138549805]"
1168,1,48.42%,75.96%,0.3865,"[0.32056039571762085, 0.6794396042823792]"
1169,0,48.38%,75.98%,0.3302,"[0.7187893390655518, 0.28121069073677063]"
1170,1,48.42%,76.00%,0.6475,"[0.4766581356525421, 0.5233418345451355]"
1171,1,48.46%,75.94%,0.7390,"[0.5223938226699829, 0.4776062071323395]"
1172,1,48.51%,75.96%,0.3993,"[0.32920700311660767, 0.6707929968833923]"
1173,0,48.47%,75.98%,0.4892,"[0.6131035685539246, 0.38689643144607544]"
1174,0,48.43%,76.00%,0.3939,"[0.6744422316551208, 0.32555773854255676]"
1175,0,48.38%,76.02%,0.6919,"[0.5006296634674072, 0.4993703365325928]"
1176,1,48.43%,76.04%,0.6790,"[0.492892861366272, 0.507107138633728]"
1177,1,48.47%,75.98%,0.6994,"[0.5031286478042603, 0.49687132239341736]"
1178,0,48.43%,76.00%,0.3665,"[0.6931337118148804, 0.30686625838279724]"
1179,1,48.47%,76.02%,0.6796,"[0.4931863844394684, 0.5068135857582092]"
1180,0,48.43%,76.04%,0.6902,"[0.5014791488647461, 0.4985208213329315]"
1181,1,48.48%,75.97%,0.7592,"[0.5319375991821289, 0.4680623412132263]"
1182,1,48.52%,75.91%,0.7178,"[0.5121763944625854, 0.48782360553741455]"
1183,1,48.56%,75.84%,0.7300,"[0.5181083083152771, 0.4818917214870453]"
1184,1,48.61%,75.86%,0.3935,"[0.3253041207790375, 0.6746959686279297]"
1185,1,48.65%,75.89%,0.3573,"[0.30045604705810547, 0.6995439529418945]"
1186,1,48.69%,75.82%,0.6995,"[0.5031437277793884, 0.49685636162757874]"
1187,1,48.74%,75.84%,0.6294,"[0.46708226203918457, 0.5329176783561707]"
1188,1,48.78%,75.78%,0.7209,"[0.5137045979499817, 0.48629534244537354]"
1189,1,48.82%,75.71%,0.6936,"[0.5002437829971313, 0.49975618720054626]"
1190,0,48.78%,75.73%,0.4980,"[0.6077148914337158, 0.3922851085662842]"
1191,0,48.74%,75.76%,0.4105,"[0.6633251309394836, 0.33667486906051636]"
1192,0,48.70%,75.78%,0.6552,"[0.5193581581115723, 0.48064184188842773]"
1193,0,48.66%,75.80%,0.3599,"[0.697731614112854, 0.3022683560848236]"
1194,0,48.62%,75.82%,0.3865,"[0.679435133934021, 0.3205648958683014]"
1195,0,48.58%,75.84%,0.3953,"[0.6734551787376404, 0.3265448212623596]"
1196,1,48.62%,75.86%,0.6477,"[0.4767341911792755, 0.5232657790184021]"
1197,1,48.66%,75.88%,0.6901,"[0.49846968054771423, 0.5015302896499634]"
1198,0,48.62%,75.90%,0.3687,"[0.6916524171829224, 0.30834755301475525]"
1199,0,48.58%,75.92%,0.3937,"[0.6745285391807556, 0.32547152042388916]"
1200,1,48.63%,75.85%,0.8989,"[0.5930018424987793, 0.40699806809425354]"
1201,0,48.59%,75.87%,0.3653,"[0.6939655542373657, 0.3060344159603119]"
1202,1,48.63%,75.81%,0.7321,"[0.5191096663475037, 0.48089030385017395]"
1203,0,48.59%,75.83%,0.3406,"[0.7113553881645203, 0.28864461183547974]"
1204,1,48.63%,75.85%,0.6378,"[0.47156235575675964, 0.5284376740455627]"
1205,0,48.59%,75.87%,0.3578,"[0.6992085576057434, 0.3007914125919342]"
1206,1,48.63%,75.89%,0.6838,"[0.49529147148132324, 0.5047085285186768]"
1207,1,48.68%,75.91%,0.6688,"[0.48768723011016846, 0.5123127698898315]"
1208,0,48.64%,75.93%,0.3629,"[0.6956328749656677, 0.30436715483665466]"
1209,0,48.60%,75.95%,0.4164,"[0.6594109535217285, 0.3405890166759491]"
1210,0,48.55%,75.97%,0.3297,"[0.719171404838562, 0.2808286249637604]"
1211,1,48.60%,75.91%,0.7606,"[0.5326151847839355, 0.46738481521606445]"
1212,0,48.56%,75.93%,0.4673,"[0.6266627907752991, 0.37333717942237854]"
1213,1,48.60%,75.95%,0.3826,"[0.31790122389793396, 0.6820987462997437]"
1214,0,48.56%,75.88%,0.6954,"[0.4988791346549988, 0.5011208653450012]"
1215,1,48.60%,75.82%,0.9632,"[0.6183306574821472, 0.38166937232017517]"
1216,1,48.64%,75.76%,0.7044,"[0.5055877566337585, 0.49441224336624146]"
1217,0,48.60%,75.78%,0.4102,"[0.6635364294052124, 0.3364635407924652]"
1218,0,48.56%,75.80%,0.4122,"[0.6622171401977539, 0.3377828896045685]"
1219,1,48.61%,75.74%,0.9075,"[0.5964875221252441, 0.40351250767707825]"
1220,0,48.57%,75.76%,0.3976,"[0.6719523668289185, 0.32804766297340393]"
1221,0,48.53%,75.78%,0.3908,"[0.6764819025993347, 0.32351812720298767]"
1222,1,48.57%,75.80%,0.6555,"[0.48083892464637756, 0.5191610455513]"
1223,0,48.53%,75.82%,0.6895,"[0.501803994178772, 0.4981960654258728]"
1224,1,48.57%,75.76%,1.0228,"[0.6404048800468445, 0.35959509015083313]"
1225,1,48.61%,75.77%,0.6514,"[0.4786875545978546, 0.521312415599823]"
1226,1,48.66%,75.79%,0.6781,"[0.4923956096172333, 0.5076043605804443]"
1227,1,48.70%,75.81%,0.3412,"[0.2891117334365845, 0.7108882665634155]"
1228,0,48.66%,75.83%,0.3477,"[0.7062819004058838, 0.2937181293964386]"
1229,0,48.62%,75.85%,0.5352,"[0.5855460166931152, 0.41445398330688477]"
1230,1,48.66%,75.87%,0.3865,"[0.3205588757991791, 0.6794410943984985]"
1231,1,48.70%,75.89%,0.6682,"[0.4873599708080292, 0.5126399993896484]"
1232,1,48.74%,75.91%,0.3613,"[0.30322104692459106, 0.6967790126800537]"
1233,1,48.78%,75.93%,0.6639,"[0.4851744771003723, 0.5148255825042725]"
1234,0,48.74%,75.95%,0.4907,"[0.6122092008590698, 0.3877907693386078]"
1235,1,48.79%,75.97%,0.3445,"[0.2913911044597626, 0.708608865737915]"
1236,0,48.75%,75.99%,0.3991,"[0.6709346771240234, 0.3290652930736542]"
1237,0,48.71%,76.01%,0.3991,"[0.670945942401886, 0.32905396819114685]"
1238,0,48.67%,76.03%,0.3512,"[0.7038706541061401, 0.2961293160915375]"
1239,0,48.63%,76.05%,0.6909,"[0.5011030435562134, 0.4988969564437866]"
1240,1,48.67%,76.07%,0.3703,"[0.3094964325428009, 0.6905035376548767]"
1241,1,48.71%,76.01%,0.9397,"[0.6092710494995117, 0.39072901010513306]"
1242,0,48.67%,76.03%,0.3798,"[0.6839690208435059, 0.31603100895881653]"
1243,0,48.63%,76.05%,0.3698,"[0.6908529996871948, 0.3091469705104828]"
1244,1,48.67%,75.98%,0.7192,"[0.5128702521324158, 0.487129807472229]"
1245,1,48.72%,76.00%,0.6429,"[0.4742201566696167, 0.5257798433303833]"
1246,0,48.68%,76.02%,0.3776,"[0.6855201125144958, 0.3144799470901489]"
1247,1,48.72%,76.04%,0.6427,"[0.4741239547729492, 0.525875985622406]"
1248,1,48.76%,76.06%,0.6775,"[0.49209287762641907, 0.5079071521759033]"
1249,0,48.72%,76.08%,0.3977,"[0.6718581318855286, 0.32814180850982666]"
1250,0,48.68%,76.10%,0.3689,"[0.691495418548584, 0.30850455164909363]"
1251,1,48.72%,76.12%,0.6354,"[0.4702795147895813, 0.5297204852104187]"
1252,0,48.68%,76.14%,0.3372,"[0.7137305736541748, 0.28626948595046997]"
1253,0,48.64%,76.16%,0.3398,"[0.7119057178497314, 0.28809425234794617]"
1254,1,48.69%,76.18%,0.3693,"[0.30880823731422424, 0.6911917328834534]"
1255,1,48.73%,76.11%,0.9135,"[0.5988696813583374, 0.401130348443985]"
1256,1,48.77%,76.13%,0.3970,"[0.3276432752609253, 0.6723567247390747]"
1257,1,48.81%,76.15%,0.4050,"[0.33300039172172546, 0.6669996380805969]"
1258,0,48.77%,76.17%,0.3567,"[0.6999519467353821, 0.30004802346229553]"
1259,1,48.81%,76.19%,0.6906,"[0.4987303614616394, 0.5012696385383606]"
1260,1,48.85%,76.21%,0.6434,"[0.4745143949985504, 0.525485634803772]"
1261,1,48.89%,76.15%,0.7152,"[0.5108981728553772, 0.4891018271446228]"
1262,0,48.85%,76.17%,0.3453,"[0.7080091834068298, 0.29199084639549255]"
1263,1,48.89%,76.19%,0.3420,"[0.2896757423877716, 0.710324227809906]"
1264,1,48.93%,76.21%,0.3286,"[0.2800427973270416, 0.7199572920799255]"
1265,0,48.89%,76.22%,0.3705,"[0.6904183626174927, 0.30958157777786255]"
1266,1,48.93%,76.24%,0.3365,"[0.28570955991744995, 0.7142904996871948]"
1267,1,48.97%,76.18%,0.7463,"[0.5258678197860718, 0.47413215041160583]"
1268,1,49.01%,76.20%,0.6603,"[0.4833294451236725, 0.5166705846786499]"
1269,0,48.98%,76.22%,0.3604,"[0.6973942518234253, 0.3026057779788971]"
1270,0,48.94%,76.16%,0.7813,"[0.4578287899494171, 0.5421711802482605]"
1271,1,48.98%,76.18%,0.6567,"[0.4814569652080536, 0.518543004989624]"
1272,1,49.02%,76.20%,0.6685,"[0.4875199496746063, 0.5124800801277161]"
1273,0,48.98%,76.22%,0.3626,"[0.6958538889884949, 0.30414605140686035]"
1274,1,49.02%,76.24%,0.6867,"[0.49676862359046936, 0.5032313466072083]"
1275,0,48.98%,76.25%,0.3369,"[0.7139871716499329, 0.2860128581523895]"
1276,0,48.94%,76.27%,0.3871,"[0.6790004968643188, 0.3209994435310364]"
1277,0,48.90%,76.29%,0.3679,"[0.692200779914856, 0.30779924988746643]"
1278,0,48.87%,76.31%,0.3883,"[0.67823326587677, 0.32176673412323]"
1279,0,48.83%,76.33%,0.4720,"[0.6237577199935913, 0.3762423098087311]"
1280,1,48.87%,76.35%,0.6632,"[0.4847922623157501, 0.5152077078819275]"
1281,1,48.91%,76.29%,0.7053,"[0.5060511231422424, 0.4939488172531128]"
1282,0,48.87%,76.31%,0.3401,"[0.711670458316803, 0.28832951188087463]"
1283,1,48.91%,76.25%,0.7500,"[0.5276385545730591, 0.47236138582229614]"
1284,1,48.95%,76.19%,0.7761,"[0.5397869944572449, 0.4602130055427551]"
1285,0,48.91%,76.21%,0.3533,"[0.7023475766181946, 0.2976524233818054]"
1286,1,48.95%,76.22%,0.6339,"[0.46948322653770447, 0.5305167436599731]"
1287,0,48.91%,76.24%,0.3795,"[0.6841892004013062, 0.3158107399940491]"
1288,0,48.88%,76.26%,0.4098,"[0.6637651920318604, 0.33623480796813965]"
1289,1,48.91%,76.20%,0.8864,"[0.587865948677063, 0.4121341407299042]"
1290,1,48.95%,76.22%,0.4164,"[0.34055498242378235, 0.6594449877738953]"
1291,0,48.92%,76.24%,0.3709,"[0.6900930404663086, 0.3099069893360138]"
1292,1,48.96%,76.18%,0.6936,"[0.5002267360687256, 0.499773234128952]"
1293,0,48.92%,76.20%,0.3505,"[0.7043365836143494, 0.295663446187973]"
1294,1,48.96%,76.22%,0.6385,"[0.4719163775444031, 0.5280836224555969]"
1295,1,49.00%,76.23%,0.3741,"[0.31211140751838684, 0.6878885626792908]"
1296,1,49.04%,76.25%,0.3639,"[0.3050071597099304, 0.6949928402900696]"
1297,1,49.08%,76.27%,0.3655,"[0.3061680793762207, 0.6938319206237793]"
1298,1,49.11%,76.21%,0.7366,"[0.5212802290916443, 0.4787198305130005]"
1299,1,49.15%,76.23%,0.6255,"[0.4649949371814728, 0.5350050926208496]"
1300,1,49.19%,76.25%,0.3774,"[0.3143255412578583, 0.6856744885444641]"
1301,0,49.16%,76.27%,0.3924,"[0.6754611134529114, 0.32453882694244385]"
1302,0,49.12%,76.29%,0.3404,"[0.711465060710907, 0.28853490948677063]"
1303,1,49.16%,76.30%,0.3559,"[0.29946672916412354, 0.7005332112312317]"
1304,1,49.20%,76.32%,0.6755,"[0.4910963177680969, 0.5089036226272583]"
1305,0,49.16%,76.34%,0.3600,"[0.6976990103721619, 0.30230098962783813]"
1306,1,49.20%,76.28%,0.7250,"[0.5156740546226501, 0.48432597517967224]"
1307,0,49.16%,76.30%,0.4764,"[0.6209948062896729, 0.37900522351264954]"
1308,0,49.12%,76.32%,0.3551,"[0.701081395149231, 0.29891857504844666]"
1309,1,49.16%,76.26%,0.7369,"[0.5214002728462219, 0.47859975695610046]"
1310,0,49.12%,76.20%,0.7467,"[0.4739232063293457, 0.5260768532752991]"
1311,1,49.16%,76.14%,0.7063,"[0.5065308809280396, 0.4934691786766052]"
1312,0,49.12%,76.16%,0.3910,"[0.6763983368873596, 0.32360175251960754]"
1313,1,49.16%,76.18%,0.6493,"[0.4775635302066803, 0.5224364995956421]"
1314,1,49.20%,76.20%,0.6928,"[0.49981117248535156, 0.5001888275146484]"
1315,0,49.16%,76.14%,0.7253,"[0.48418140411376953, 0.5158185958862305]"
1316,0,49.13%,76.16%,0.3544,"[0.7015647888183594, 0.298435240983963]"
1317,0,49.09%,76.10%,0.7280,"[0.48289743065834045, 0.5171025991439819]"
1318,1,49.13%,76.04%,0.7187,"[0.5126283168792725, 0.48737165331840515]"
1319,1,49.17%,76.06%,0.6602,"[0.48325109481811523, 0.5167489051818848]"
1320,0,49.13%,76.08%,0.3588,"[0.6985258460044861, 0.30147412419319153]"
1321,1,49.17%,76.02%,0.9538,"[0.6147289276123047, 0.3852710425853729]"
1322,1,49.21%,76.04%,0.3589,"[0.30156514048576355, 0.6984348893165588]"
1323,0,49.17%,76.06%,0.4672,"[0.626763641834259, 0.37323635816574097]"
1324,1,49.21%,76.08%,0.3495,"[0.29495808482170105, 0.7050418853759766]"
1325,1,49.25%,76.02%,0.7059,"[0.5063590407371521, 0.4936409294605255]"
1326,1,49.28%,75.96%,0.7010,"[0.5039023756980896, 0.4960976541042328]"
1327,0,49.25%,75.98%,0.3345,"[0.7157291769981384, 0.2842707633972168]"
1328,0,49.21%,76.00%,0.3750,"[0.6872616410255432, 0.3127383291721344]"
1329,0,49.17%,76.02%,0.6322,"[0.5314286947250366, 0.4685713052749634]"
1330,0,49.14%,76.03%,0.3305,"[0.7185412049293518, 0.2814587652683258]"
1331,0,49.10%,76.05%,0.3497,"[0.7048719525337219, 0.2951279878616333]"
1332,1,49.14%,75.99%,0.7153,"[0.5109577775001526, 0.4890422224998474]"
1333,0,49.10%,76.01%,0.3353,"[0.7151516079902649, 0.2848484516143799]"
1334,0,49.06%,76.03%,0.4711,"[0.624298632144928, 0.37570133805274963]"
1335,0,49.03%,76.05%,0.4148,"[0.6604423522949219, 0.3395576477050781]"
1336,1,49.07%,75.99%,0.7264,"[0.5163691639900208, 0.4836307764053345]"
1337,0,49.03%,76.01%,0.3830,"[0.6818065047264099, 0.3181934654712677]"
1338,0,48.99%,76.03%,0.3885,"[0.678081750869751, 0.32191821932792664]"
1339,1,49.03%,75.97%,0.7124,"[0.5095445513725281, 0.4904554486274719]"
1340,0,48.99%,75.99%,0.3825,"[0.682122528553009, 0.31787747144699097]"
1341,0,48.96%,76.01%,0.5298,"[0.5887485146522522, 0.4112514853477478]"
1342,1,48.99%,75.95%,0.9460,"[0.6117019057273865, 0.3882981836795807]"
1343,1,49.03%,75.97%,0.3493,"[0.2948320209980011, 0.7051680088043213]"
1344,0,49.00%,75.99%,0.3721,"[0.6892576217651367, 0.3107423484325409]"
1345,0,48.96%,76.00%,0.3292,"[0.7194977402687073, 0.2805022597312927]"
1346,1,49.00%,75.95%,0.7419,"[0.5237957835197449, 0.4762042164802551]"
1347,0,48.96%,75.96%,0.4796,"[0.6190451979637146, 0.380954772233963]"
1348,0,48.93%,75.98%,0.3620,"[0.6962893009185791, 0.3037106990814209]"
1349,0,48.89%,76.00%,0.3704,"[0.6904687285423279, 0.3095313012599945]"
1350,1,48.93%,76.02%,0.6229,"[0.4635918438434601, 0.5364081859588623]"
1351,0,48.89%,76.04%,0.3685,"[0.6917752623558044, 0.30822476744651794]"
1352,0,48.85%,76.05%,0.3790,"[0.684571385383606, 0.31542858481407166]"
1353,0,48.82%,76.07%,0.5318,"[0.5875304341316223, 0.4124695360660553]"
1354,1,48.86%,76.01%,0.6998,"[0.5033309459686279, 0.49666908383369446]"
1355,0,48.82%,76.03%,0.3592,"[0.6982150077819824, 0.3017849624156952]"
1356,1,48.86%,76.05%,0.4110,"[0.33703863620758057, 0.6629613637924194]"
1357,0,48.82%,76.07%,0.3844,"[0.6808518767356873, 0.31914809346199036]"
1358,0,48.79%,76.09%,0.3506,"[0.7042741179466248, 0.29572591185569763]"
1359,1,48.82%,76.03%,0.7553,"[0.530146598815918, 0.46985337138175964]"
1360,1,48.86%,76.05%,0.6630,"[0.4847152829170227, 0.5152847170829773]"
1361,0,48.83%,76.06%,0.3760,"[0.6866365671157837, 0.3133634030818939]"
1362,0,48.79%,76.08%,0.3545,"[0.7014912962913513, 0.29850879311561584]"
1363,0,48.75%,76.10%,0.4130,"[0.6616495847702026, 0.33835044503211975]"
1364,0,48.72%,76.12%,0.4932,"[0.6106957793235779, 0.3893042504787445]"
1365,0,48.68%,76.13%,0.4716,"[0.6240289807319641, 0.37597107887268066]"
1366,0,48.65%,76.15%,0.3766,"[0.6861982941627502, 0.31380176544189453]"
1367,0,48.61%,76.17%,0.3928,"[0.6751915812492371, 0.32480841875076294]"
1368,0,48.58%,76.11%,0.6963,"[0.4984092712402344, 0.5015907287597656]"
1369,1,48.61%,76.13%,0.3574,"[0.30047744512557983, 0.6995225548744202]"
1370,1,48.65%,76.08%,0.7134,"[0.5100485682487488, 0.4899514615535736]"
1371,1,48.69%,76.02%,0.9769,"[0.623526930809021, 0.376473069190979]"
