round,ground_truth,emergency_percentage,correct_percentage,loss,softmax_output
1051,0,48.10%,81.27%,1.0362,"[0.35481542348861694, 0.6451845765113831]"
1052,0,48.05%,81.29%,0.0089,"[0.9911714196205139, 0.008828592486679554]"
1053,0,48.01%,81.31%,0.0040,"[0.9960009455680847, 0.003999012988060713]"
1054,1,48.06%,81.33%,0.1284,"[0.12051831185817719, 0.8794816732406616]"
1055,1,48.11%,81.34%,0.2263,"[0.20250368118286133, 0.7974962592124939]"
1056,1,48.16%,81.36%,0.1213,"[0.11427441239356995, 0.8857256174087524]"
1057,1,48.20%,81.38%,0.2563,"[0.2261146605014801, 0.7738853096961975]"
1058,1,48.25%,81.40%,0.1148,"[0.10845839977264404, 0.8915416598320007]"
1059,0,48.21%,81.42%,0.0028,"[0.9972130656242371, 0.0027869243640452623]"
1060,0,48.16%,81.43%,0.0088,"[0.9912191033363342, 0.008780847303569317]"
1061,0,48.12%,81.45%,0.0089,"[0.9911305904388428, 0.008869427256286144]"
1062,1,48.17%,81.47%,0.0365,"[0.03583824262022972, 0.9641616940498352]"
1063,1,48.21%,81.48%,0.1092,"[0.1034124493598938, 0.896587610244751]"
1064,0,48.17%,81.50%,0.0079,"[0.9921390414237976, 0.00786101259291172]"
1065,1,48.22%,81.52%,0.3381,"[0.2868768572807312, 0.7131231427192688]"
1066,0,48.17%,81.54%,0.0229,"[0.9774029850959778, 0.02259696088731289]"
1067,1,48.22%,81.55%,0.1459,"[0.1357143372297287, 0.8642856478691101]"
1068,1,48.27%,81.57%,0.1272,"[0.119429811835289, 0.8805702328681946]"
1069,1,48.32%,81.59%,0.0361,"[0.03542754426598549, 0.9645724892616272]"
1070,1,48.37%,81.61%,0.1615,"[0.14912903308868408, 0.8508709073066711]"
1071,0,48.32%,81.62%,0.0086,"[0.991450846195221, 0.008549204096198082]"
1072,1,48.37%,81.64%,0.1172,"[0.11063363403081894, 0.8893663287162781]"
1073,0,48.32%,81.56%,2.1092,"[0.12133880704641342, 0.8786611557006836]"
1074,0,48.28%,81.58%,0.0045,"[0.9954690933227539, 0.004530863370746374]"
1075,1,48.33%,81.60%,0.0265,"[0.026187410578131676, 0.9738126397132874]"
1076,1,48.38%,81.62%,0.0952,"[0.09077168256044388, 0.9092283248901367]"
1077,0,48.33%,81.63%,0.0048,"[0.995170533657074, 0.004829442128539085]"
1078,0,48.29%,81.56%,0.7082,"[0.49253061413764954, 0.5074694156646729]"
1079,1,48.33%,81.57%,0.4050,"[0.33301272988319397, 0.6669872403144836]"
1080,0,48.29%,81.59%,0.0137,"[0.9864213466644287, 0.013578648678958416]"
1081,1,48.34%,81.61%,0.0996,"[0.0947558805346489, 0.9052441716194153]"
1082,0,48.29%,81.63%,0.0040,"[0.9959858059883118, 0.004014115314930677]"
1083,0,48.25%,81.64%,0.2485,"[0.7799938917160034, 0.22000612318515778]"
1084,1,48.29%,81.66%,0.0275,"[0.02711593173444271, 0.9728840589523315]"
1085,0,48.25%,81.68%,0.0056,"[0.9944527745246887, 0.005547211971133947]"
1086,1,48.30%,81.69%,0.1801,"[0.164834663271904, 0.8351653814315796]"
1087,1,48.35%,81.71%,0.6516,"[0.47879528999328613, 0.5212047100067139]"
1088,0,48.30%,81.73%,0.0031,"[0.9969243407249451, 0.003075655084103346]"
1089,1,48.35%,81.74%,0.2321,"[0.2071668654680252, 0.7928330898284912]"
1090,0,48.30%,81.76%,0.5108,"[0.6000353097915649, 0.39996469020843506]"
1091,1,48.35%,81.78%,0.0973,"[0.09275179356336594, 0.9072481393814087]"
1092,1,48.40%,81.79%,0.1701,"[0.15642839670181274, 0.843571662902832]"
1093,1,48.45%,81.81%,0.0768,"[0.07392314821481705, 0.9260768890380859]"
1094,1,48.49%,81.83%,0.0957,"[0.09130629897117615, 0.9086937308311462]"
1095,0,48.45%,81.84%,0.0030,"[0.9970120191574097, 0.002988002263009548]"
1096,0,48.40%,81.86%,0.0040,"[0.996048629283905, 0.003951359074562788]"
1097,0,48.36%,81.88%,0.0090,"[0.991001546382904, 0.008998486213386059]"
1098,0,48.32%,81.89%,0.0040,"[0.9959683418273926, 0.0040316893719136715]"
1099,0,48.27%,81.91%,0.0068,"[0.9931976795196533, 0.006802313961088657]"
1100,1,48.32%,81.93%,0.0758,"[0.07297945022583008, 0.9270205497741699]"
1101,1,48.37%,81.94%,0.0496,"[0.048352696001529694, 0.9516472816467285]"
1102,0,48.32%,81.96%,0.0030,"[0.9969573020935059, 0.0030426769517362118]"
1103,1,48.37%,81.97%,0.2439,"[0.21639811992645264, 0.7836018204689026]"
1104,1,48.42%,81.99%,0.0894,"[0.08554922044277191, 0.9144507646560669]"
1105,0,48.37%,82.01%,0.0058,"[0.9941849112510681, 0.005815061740577221]"
1106,1,48.42%,82.02%,0.1133,"[0.10713343322277069, 0.8928665518760681]"
1107,1,48.47%,82.04%,0.0180,"[0.017877165228128433, 0.9821228384971619]"
1108,1,48.51%,82.06%,0.0691,"[0.06677811592817307, 0.9332218766212463]"
1109,0,48.47%,82.07%,0.0151,"[0.9850382208824158, 0.014961744658648968]"
1110,1,48.51%,82.09%,0.0183,"[0.018111301586031914, 0.9818887114524841]"
1111,0,48.47%,82.10%,0.0023,"[0.9976759552955627, 0.002324082423001528]"
1112,0,48.43%,82.12%,0.0089,"[0.9911289215087891, 0.008871070109307766]"
1113,1,48.47%,82.14%,0.0159,"[0.015801934525370598, 0.9841980338096619]"
1114,0,48.43%,82.15%,0.0031,"[0.9968825578689575, 0.003117477986961603]"
1115,0,48.39%,82.17%,0.0305,"[0.96993488073349, 0.030065122991800308]"
1116,1,48.43%,82.18%,0.0151,"[0.014998748898506165, 0.9850013256072998]"
1117,0,48.39%,82.20%,0.0380,"[0.9627519845962524, 0.03724808245897293]"
1118,1,48.44%,82.22%,0.0159,"[0.0157998725771904, 0.9842000603675842]"
1119,1,48.48%,82.23%,0.0140,"[0.013949071057140827, 0.9860509037971497]"
1120,0,48.44%,82.16%,0.9530,"[0.38557806611061096, 0.6144219040870667]"
1121,0,48.40%,82.17%,0.0043,"[0.995660126209259, 0.004339797422289848]"
1122,0,48.35%,82.19%,0.0062,"[0.9937923550605774, 0.006207618862390518]"
1123,0,48.31%,82.12%,2.5618,"[0.07716542482376099, 0.922834575176239]"
1124,1,48.36%,82.13%,0.0166,"[0.01647910661995411, 0.9835208654403687]"
1125,0,48.31%,82.15%,0.0126,"[0.9875022172927856, 0.012497789226472378]"
1126,0,48.27%,82.17%,0.0037,"[0.9963557720184326, 0.003644262207672]"
1127,0,48.23%,82.18%,0.2457,"[0.7821717858314514, 0.2178281843662262]"
1128,0,48.18%,82.20%,0.0019,"[0.9980928301811218, 0.0019071191782131791]"
1129,1,48.23%,82.21%,0.0243,"[0.02399141527712345, 0.9760085344314575]"
1130,0,48.19%,82.23%,0.0013,"[0.9986653327941895, 0.001334669766947627]"
1131,1,48.23%,82.24%,0.3523,"[0.2968998849391937, 0.7031000852584839]"
1132,0,48.19%,82.17%,1.8791,"[0.1527300924062729, 0.8472699522972107]"
1133,1,48.24%,82.19%,0.0261,"[0.025743907317519188, 0.9742560982704163]"
1134,0,48.19%,82.20%,0.0016,"[0.9983749389648438, 0.0016250297194346786]"
1135,1,48.24%,82.13%,2.3545,"[0.9050548076629639, 0.09494524449110031]"
1136,0,48.20%,82.15%,0.0015,"[0.9985079169273376, 0.001492099603638053]"
1137,0,48.15%,82.16%,0.0013,"[0.9987189769744873, 0.0012810388579964638]"
1138,1,48.20%,82.18%,0.2771,"[0.24205635488033295, 0.7579436302185059]"
1139,1,48.25%,82.11%,0.6979,"[0.5023845434188843, 0.4976154863834381]"
1140,1,48.29%,82.12%,0.5823,"[0.4413846433162689, 0.5586153268814087]"
1141,0,48.25%,82.14%,0.0027,"[0.9972677230834961, 0.002732275053858757]"
1142,1,48.29%,82.15%,0.0815,"[0.0782330334186554, 0.9217669367790222]"
1143,1,48.34%,82.17%,0.1130,"[0.10685654729604721, 0.8931434750556946]"
1144,1,48.38%,82.18%,0.1230,"[0.11570198088884354, 0.8842979669570923]"
1145,1,48.43%,82.20%,0.0227,"[0.022439055144786835, 0.9775609374046326]"
1146,0,48.39%,82.21%,0.0123,"[0.9877772927284241, 0.012222648598253727]"
1147,1,48.43%,82.23%,0.0845,"[0.08104367554187775, 0.9189562797546387]"
1148,0,48.39%,82.25%,0.0124,"[0.9876298308372498, 0.012370169162750244]"
1149,0,48.35%,82.26%,0.0198,"[0.9804165959358215, 0.01958344876766205]"
1150,1,48.39%,82.28%,0.0620,"[0.060147516429424286, 0.9398524761199951]"
1151,0,48.35%,82.29%,0.1562,"[0.8553928136825562, 0.14460718631744385]"
1152,0,48.31%,82.31%,0.0266,"[0.9737722873687744, 0.026227684691548347]"
1153,1,48.35%,82.32%,0.0594,"[0.057683758437633514, 0.9423161745071411]"
1154,0,48.31%,82.34%,0.0281,"[0.9723124504089355, 0.02768758125603199]"
1155,0,48.27%,82.35%,0.0238,"[0.976477861404419, 0.02352210320532322]"
1156,1,48.31%,82.37%,0.0751,"[0.07236387580633163, 0.9276361465454102]"
1157,1,48.36%,82.38%,0.0983,"[0.09360726177692413, 0.9063927531242371]"
1158,1,48.40%,82.40%,0.2372,"[0.2111285775899887, 0.7888714075088501]"
1159,0,48.36%,82.41%,0.0196,"[0.9805423021316528, 0.019457755610346794]"
1160,0,48.32%,82.43%,0.0369,"[0.9638001322746277, 0.036199901252985]"
1161,0,48.28%,82.44%,0.0199,"[0.9802595376968384, 0.019740449264645576]"
1162,1,48.32%,82.46%,0.1314,"[0.12312772870063782, 0.8768722414970398]"
1163,1,48.37%,82.47%,0.0324,"[0.03190253674983978, 0.968097448348999]"
1164,0,48.33%,82.49%,0.0859,"[0.917661190032959, 0.08233882486820221]"
1165,0,48.28%,82.42%,2.1491,"[0.11659198999404907, 0.8834080696105957]"
1166,1,48.33%,82.43%,0.0138,"[0.013734488748013973, 0.9862654805183411]"
1167,1,48.37%,82.45%,0.0146,"[0.014487740583717823, 0.9855121970176697]"
1168,1,48.42%,82.46%,0.0137,"[0.013567010872066021, 0.9864329695701599]"
1169,0,48.38%,82.48%,0.0197,"[0.9805315136909485, 0.01946842297911644]"
1170,1,48.42%,82.49%,0.0418,"[0.04095654562115669, 0.9590434432029724]"
1171,1,48.46%,82.51%,0.0499,"[0.04870733991265297, 0.9512926340103149]"
1172,1,48.51%,82.52%,0.0150,"[0.014872037805616856, 0.9851279854774475]"
1173,0,48.47%,82.45%,1.3012,"[0.2721917927265167, 0.7278081774711609]"
1174,0,48.43%,82.47%,0.0193,"[0.9809118509292603, 0.01908818818628788]"
1175,0,48.38%,82.40%,2.7877,"[0.06156279146671295, 0.9384372234344482]"
1176,1,48.43%,82.41%,0.0501,"[0.04882056266069412, 0.9511793851852417]"
1177,1,48.47%,82.43%,0.0972,"[0.09266991913318634, 0.9073300957679749]"
1178,0,48.43%,82.44%,0.0086,"[0.9914658069610596, 0.008534221909940243]"
1179,1,48.47%,82.46%,0.0482,"[0.04705875366926193, 0.9529411792755127]"
1180,0,48.43%,82.39%,2.0258,"[0.13188867270946503, 0.8681113123893738]"
1181,1,48.48%,82.40%,0.1371,"[0.12809699773788452, 0.8719029426574707]"
1182,1,48.52%,82.42%,0.1103,"[0.1044502705335617, 0.8955497145652771]"
1183,1,48.56%,82.43%,0.1713,"[0.15744692087173462, 0.8425531387329102]"
1184,1,48.61%,82.45%,0.0282,"[0.027854612097144127, 0.9721454381942749]"
1185,1,48.65%,82.46%,0.0329,"[0.03233557939529419, 0.967664361000061]"
1186,1,48.69%,82.48%,0.2718,"[0.23801137506961823, 0.761988639831543]"
1187,1,48.74%,82.49%,0.1271,"[0.11935310810804367, 0.8806468844413757]"
1188,1,48.78%,82.51%,0.3492,"[0.2947704493999481, 0.7052295207977295]"
1189,1,48.82%,82.52%,0.1633,"[0.1506824493408203, 0.8493174910545349]"
1190,0,48.78%,82.54%,0.1004,"[0.904475748538971, 0.09552429616451263]"
1191,0,48.74%,82.55%,0.0022,"[0.9977558255195618, 0.002244182862341404]"
1192,0,48.70%,82.48%,1.5279,"[0.21698206663131714, 0.7830179333686829]"
1193,0,48.66%,82.50%,0.5050,"[0.6034833788871765, 0.3965165913105011]"
1194,0,48.62%,82.51%,0.0024,"[0.9975735545158386, 0.0024264627136290073]"
1195,0,48.58%,82.53%,0.0025,"[0.9975190162658691, 0.00248103984631598]"
1196,1,48.62%,82.54%,0.2451,"[0.21739442646503448, 0.7826055288314819]"
1197,1,48.66%,82.55%,0.4280,"[0.34816840291023254, 0.6518316268920898]"
1198,0,48.62%,82.57%,0.0023,"[0.9976531863212585, 0.002346813678741455]"
1199,0,48.58%,82.58%,0.0019,"[0.9980968832969666, 0.0019030689727514982]"
1200,1,48.63%,82.51%,2.4700,"[0.9154141545295715, 0.08458586037158966]"
1201,0,48.59%,82.53%,0.0022,"[0.997755229473114, 0.0022448154632002115]"
1202,1,48.63%,82.54%,0.3945,"[0.32596832513809204, 0.674031674861908]"
1203,0,48.59%,82.56%,0.0034,"[0.9966185092926025, 0.0033814101479947567]"
1204,1,48.63%,82.57%,0.3535,"[0.29779478907585144, 0.7022051811218262]"
1205,0,48.59%,82.59%,0.0046,"[0.9954308271408081, 0.004569214303046465]"
1206,1,48.63%,82.60%,0.1032,"[0.09808772057294846, 0.9019123315811157]"
1207,1,48.68%,82.62%,0.0749,"[0.0722019225358963, 0.9277980327606201]"
1208,0,48.64%,82.63%,0.0052,"[0.9948036074638367, 0.00519633898511529]"
1209,0,48.60%,82.64%,0.0044,"[0.9956420660018921, 0.004357875324785709]"
1210,0,48.55%,82.66%,0.0057,"[0.9943233728408813, 0.00567665183916688]"
1211,1,48.60%,82.67%,0.1124,"[0.10631610453128815, 0.893683910369873]"
1212,0,48.56%,82.61%,0.9457,"[0.3884037733078003, 0.6115962266921997]"
1213,1,48.60%,82.62%,0.0252,"[0.024879885837435722, 0.9751200675964355]"
1214,0,48.56%,82.55%,2.0918,"[0.12346361577510834, 0.8765363693237305]"
1215,1,48.60%,82.57%,0.3834,"[0.31845521926879883, 0.6815447211265564]"
1216,1,48.64%,82.58%,0.0919,"[0.08776236325502396, 0.9122376441955566]"
1217,0,48.60%,82.59%,0.0268,"[0.9735931158065796, 0.02640681527554989]"
1218,0,48.56%,82.61%,0.0093,"[0.9907457828521729, 0.00925424974411726]"
1219,1,48.61%,82.62%,0.3016,"[0.260397344827652, 0.7396026253700256]"
1220,0,48.57%,82.64%,0.0109,"[0.9891259670257568, 0.010874109342694283]"
1221,0,48.53%,82.65%,0.0094,"[0.9905981421470642, 0.009401890449225903]"
1222,1,48.57%,82.67%,0.1771,"[0.1623004823923111, 0.8376994729042053]"
1223,0,48.53%,82.60%,2.4596,"[0.085466668009758, 0.9145333170890808]"
1224,1,48.57%,82.61%,0.4961,"[0.39107874035835266, 0.6089211702346802]"
1225,1,48.61%,82.63%,0.1138,"[0.10755213350057602, 0.892447829246521]"
1226,1,48.66%,82.64%,0.1378,"[0.128738135099411, 0.8712618947029114]"
1227,1,48.70%,82.65%,0.0281,"[0.02771807089447975, 0.9722818732261658]"
1228,0,48.66%,82.67%,0.0060,"[0.9939733147621155, 0.006026654504239559]"
1229,0,48.62%,82.68%,0.1264,"[0.8812409043312073, 0.11875906586647034]"
1230,1,48.66%,82.70%,0.0292,"[0.028782228007912636, 0.9712177515029907]"
1231,1,48.70%,82.71%,0.0905,"[0.08653552085161209, 0.9134644269943237]"
1232,1,48.74%,82.73%,0.0297,"[0.02928268164396286, 0.9707173109054565]"
1233,1,48.78%,82.74%,0.1509,"[0.14009727537631989, 0.8599026799201965]"
1234,0,48.74%,82.75%,0.3964,"[0.6727147698402405, 0.3272852301597595]"
1235,1,48.79%,82.77%,0.0270,"[0.02663535252213478, 0.9733645915985107]"
1236,0,48.75%,82.78%,0.0384,"[0.9623655080795288, 0.037634480744600296]"
1237,0,48.71%,82.79%,0.0028,"[0.9972088932991028, 0.0027911511715501547]"
1238,0,48.67%,82.81%,0.0028,"[0.9971724152565002, 0.002827634336426854]"
1239,0,48.63%,82.74%,2.1655,"[0.1146903932094574, 0.885309636592865]"
1240,1,48.67%,82.76%,0.0291,"[0.02865358628332615, 0.9713464379310608]"
1241,1,48.71%,82.77%,0.6158,"[0.4597889482975006, 0.5402109622955322]"
1242,0,48.67%,82.78%,0.0036,"[0.996394693851471, 0.003605298465117812]"
1243,0,48.63%,82.80%,0.0097,"[0.9903287291526794, 0.009671312756836414]"
1244,1,48.67%,82.81%,0.2187,"[0.19646839797496796, 0.8035315871238708]"
1245,1,48.72%,82.83%,0.2367,"[0.21075911819934845, 0.7892408967018127]"
1246,0,48.68%,82.84%,0.0045,"[0.9955202341079712, 0.004479746799916029]"
1247,1,48.72%,82.85%,0.1724,"[0.158340185880661, 0.8416598439216614]"
1248,1,48.76%,82.87%,0.0940,"[0.08973885327577591, 0.9102611541748047]"
1249,0,48.72%,82.88%,0.0032,"[0.9967837333679199, 0.0032163055147975683]"
1250,0,48.68%,82.89%,0.0084,"[0.991675853729248, 0.00832412764430046]"
1251,1,48.72%,82.91%,0.1101,"[0.10427580028772354, 0.8957242369651794]"
1252,0,48.68%,82.92%,0.0059,"[0.9940780401229858, 0.005921990144997835]"
1253,0,48.64%,82.93%,0.0057,"[0.9942998886108398, 0.005700047127902508]"
1254,1,48.69%,82.95%,0.0290,"[0.02861114591360092, 0.9713888168334961]"
1255,1,48.73%,82.96%,0.2760,"[0.24116918444633484, 0.7588307857513428]"
1256,1,48.77%,82.98%,0.0271,"[0.026764871552586555, 0.9732350707054138]"
1257,1,48.81%,82.99%,0.0287,"[0.02829849347472191, 0.9717015624046326]"
1258,0,48.77%,83.00%,0.0045,"[0.9954741597175598, 0.004525807686150074]"
1259,1,48.81%,83.02%,0.0694,"[0.06707679480314255, 0.9329231381416321]"
1260,1,48.85%,83.03%,0.0844,"[0.08094005286693573, 0.9190598726272583]"
1261,1,48.89%,83.04%,0.0939,"[0.08965473622083664, 0.9103453159332275]"
1262,0,48.85%,83.06%,0.0076,"[0.9924718141555786, 0.007528149522840977]"
1263,1,48.89%,83.07%,0.0250,"[0.024721430614590645, 0.9752785563468933]"
1264,1,48.93%,83.08%,0.0229,"[0.022630590945482254, 0.9773693680763245]"
1265,0,48.89%,83.10%,0.0117,"[0.9883749485015869, 0.011625058017671108]"
1266,1,48.93%,83.11%,0.0214,"[0.02118614688515663, 0.9788138270378113]"
1267,1,48.97%,83.12%,0.0532,"[0.05185636878013611, 0.9481436610221863]"
1268,1,49.01%,83.14%,0.0865,"[0.08283426612615585, 0.9171657562255859]"
1269,0,48.98%,83.15%,0.0024,"[0.9976218342781067, 0.00237818481400609]"
1270,0,48.94%,83.08%,2.7498,"[0.06394118815660477, 0.9360588192939758]"
1271,1,48.98%,83.10%,0.0496,"[0.04842432588338852, 0.9515756964683533]"
1272,1,49.02%,83.11%,0.0601,"[0.058312155306339264, 0.941687822341919]"
1273,0,48.98%,83.12%,0.0093,"[0.990755021572113, 0.009245002642273903]"
1274,1,49.02%,83.14%,0.0961,"[0.09165595471858978, 0.908344030380249]"
1275,0,48.98%,83.15%,0.0105,"[0.9895384311676025, 0.010461590252816677]"
1276,0,48.94%,83.16%,0.0142,"[0.9859339594841003, 0.014066060073673725]"
1277,0,48.90%,83.18%,0.0231,"[0.9772082567214966, 0.02279171533882618]"
1278,0,48.87%,83.19%,0.0133,"[0.9868178367614746, 0.013182200491428375]"
1279,0,48.83%,83.20%,0.3164,"[0.7287580370903015, 0.2712419331073761]"
1280,1,48.87%,83.22%,0.1121,"[0.10608963668346405, 0.8939104080200195]"
1281,1,48.91%,83.23%,0.0863,"[0.08268015086650848, 0.9173198938369751]"
1282,0,48.87%,83.24%,0.0113,"[0.988810658454895, 0.011189315468072891]"
1283,1,48.91%,83.26%,0.1652,"[0.15224257111549377, 0.8477573990821838]"
1284,1,48.95%,83.27%,0.2497,"[0.22095413506031036, 0.779045820236206]"
1285,0,48.91%,83.28%,0.0034,"[0.9966147541999817, 0.00338527443818748]"
1286,1,48.95%,83.29%,0.3708,"[0.30980634689331055, 0.6901936531066895]"
1287,0,48.91%,83.31%,0.0046,"[0.9953939914703369, 0.004606068599969149]"
1288,0,48.88%,83.24%,0.7396,"[0.4773159921169281, 0.5226840376853943]"
1289,1,48.91%,83.26%,0.3594,"[0.3018844425678253, 0.6981155276298523]"
1290,1,48.95%,83.27%,0.0221,"[0.021903229877352715, 0.9780967831611633]"
1291,0,48.92%,83.28%,0.0018,"[0.9981817007064819, 0.0018183751963078976]"
1292,1,48.96%,83.29%,0.1144,"[0.10806553065776825, 0.8919344544410706]"
1293,0,48.92%,83.31%,0.0021,"[0.9979216456413269, 0.00207837694324553]"
1294,1,48.96%,83.32%,0.0928,"[0.08862323313951492, 0.9113767743110657]"
1295,1,49.00%,83.33%,0.0215,"[0.021304674446582794, 0.9786953330039978]"
1296,1,49.04%,83.35%,0.0192,"[0.019062738865613937, 0.9809373021125793]"
1297,1,49.08%,83.36%,0.0247,"[0.024423202499747276, 0.9755767583847046]"
1298,1,49.11%,83.37%,0.0447,"[0.0437171496450901, 0.9562828540802002]"
1299,1,49.15%,83.38%,0.0836,"[0.0802294909954071, 0.9197705388069153]"
1300,1,49.19%,83.40%,0.0200,"[0.01983170211315155, 0.980168342590332]"
1301,0,49.16%,83.41%,0.0024,"[0.9976131916046143, 0.002386782318353653]"
1302,0,49.12%,83.42%,0.0017,"[0.9982671737670898, 0.001732753007672727]"
1303,1,49.16%,83.44%,0.0179,"[0.01778572052717209, 0.9822142720222473]"
1304,1,49.20%,83.45%,0.0717,"[0.06914716213941574, 0.9308528900146484]"
1305,0,49.16%,83.46%,0.0029,"[0.997128427028656, 0.002871561096981168]"
1306,1,49.20%,83.47%,0.0986,"[0.09390232712030411, 0.9060977101325989]"
1307,0,49.16%,83.41%,1.1012,"[0.33246666193008423, 0.6675333380699158]"
1308,0,49.12%,83.35%,0.9522,"[0.3859097957611084, 0.6140901446342468]"
1309,1,49.16%,83.36%,0.0844,"[0.08093594759702682, 0.9190640449523926]"
1310,0,49.12%,83.30%,2.1101,"[0.12123069912195206, 0.8787693381309509]"
1311,1,49.16%,83.31%,0.2692,"[0.2360454946756363, 0.7639545202255249]"
1312,0,49.12%,83.32%,0.0026,"[0.9973850846290588, 0.0026148613542318344]"
1313,1,49.16%,83.33%,0.0572,"[0.05554802343249321, 0.9444519281387329]"
1314,1,49.20%,83.35%,0.0804,"[0.07723674923181534, 0.9227632284164429]"
1315,0,49.16%,83.28%,2.2603,"[0.1043204739689827, 0.8956794738769531]"
1316,0,49.13%,83.30%,0.0025,"[0.9975333213806152, 0.00246671075001359]"
1317,0,49.09%,83.23%,2.2272,"[0.10782965272665024, 0.8921703100204468]"
1318,1,49.13%,83.24%,0.1505,"[0.13970929384231567, 0.8602907061576843]"
1319,1,49.17%,83.26%,0.1765,"[0.16178639233112335, 0.8382136225700378]"
1320,0,49.13%,83.27%,0.0021,"[0.9978837370872498, 0.0021162116900086403]"
1321,1,49.17%,83.21%,1.7142,"[0.8198904395103455, 0.18010959029197693]"
1322,1,49.21%,83.22%,0.0446,"[0.04357822239398956, 0.9564217925071716]"
1323,0,49.17%,83.23%,0.2524,"[0.7769405245780945, 0.2230595052242279]"
1324,1,49.21%,83.25%,0.0467,"[0.04565244913101196, 0.954347550868988]"
1325,1,49.25%,83.26%,0.5638,"[0.4309721291065216, 0.5690279006958008]"
1326,1,49.28%,83.27%,0.2956,"[0.25593021512031555, 0.7440697550773621]"
1327,0,49.25%,83.28%,0.0018,"[0.9981933236122131, 0.0018066628836095333]"
1328,0,49.21%,83.30%,0.0015,"[0.9984831213951111, 0.001516888034529984]"
1329,0,49.17%,83.23%,1.4464,"[0.23542556166648865, 0.7645744681358337]"
1330,0,49.14%,83.25%,0.0013,"[0.9986693859100342, 0.0013306349283084273]"
1331,0,49.10%,83.26%,0.0022,"[0.9977779984474182, 0.002222046023234725]"
1332,1,49.14%,83.27%,0.2466,"[0.21853572130203247, 0.7814642786979675]"
1333,0,49.10%,83.28%,0.0023,"[0.9977186918258667, 0.002281313529238105]"
1334,0,49.06%,83.30%,0.0147,"[0.9853975772857666, 0.014602365903556347]"
1335,0,49.03%,83.31%,0.0015,"[0.9984814524650574, 0.001518618199042976]"
1336,1,49.07%,83.32%,0.4458,"[0.35968002676963806, 0.6403200030326843]"
1337,0,49.03%,83.33%,0.0014,"[0.9985758066177368, 0.0014241669559851289]"
1338,0,48.99%,83.35%,0.0016,"[0.9984009861946106, 0.0015989579260349274]"
1339,1,49.03%,83.36%,0.1747,"[0.16028131544589996, 0.8397186398506165]"
1340,0,48.99%,83.37%,0.0022,"[0.9977582097053528, 0.0022418696898967028]"
1341,0,48.96%,83.38%,0.2469,"[0.781211256980896, 0.21878878772258759]"
1342,1,48.99%,83.32%,1.4890,"[0.7743921875953674, 0.225607767701149]"
1343,1,49.03%,83.33%,0.0457,"[0.04466227442026138, 0.9553377628326416]"
1344,0,49.00%,83.35%,0.0043,"[0.9957365989685059, 0.00426340801641345]"
1345,0,48.96%,83.36%,0.0027,"[0.9973204731941223, 0.0026795531157404184]"
1346,1,49.00%,83.37%,0.1688,"[0.1553378403186798, 0.8446621298789978]"
1347,0,48.96%,83.38%,0.6027,"[0.5473527908325195, 0.45264726877212524]"
