round,ground_truth,emergency_percentage,correct_percentage,loss,softmax_output
1523,1,49.15%,84.32%,0.0982,"[0.08758004009723663, 0.9124200344085693]"
1524,1,49.18%,84.33%,0.0857,"[0.08915567398071289, 0.9108442664146423]"
1525,1,49.21%,84.34%,0.1023,"[0.08684547990560532, 0.9131544828414917]"
1526,1,49.25%,84.35%,0.1492,"[0.08316309005022049, 0.9168368577957153]"
1527,0,49.21%,84.36%,0.0336,"[0.9288608431816101, 0.07113916426897049]"
1528,1,49.25%,84.37%,0.0874,"[0.07068515568971634, 0.9293147921562195]"
1529,1,49.28%,84.38%,0.0700,"[0.08392293006181717, 0.9160770177841187]"
1530,1,49.31%,84.39%,0.0956,"[0.04747198894619942, 0.9525279402732849]"
1531,0,49.28%,84.40%,0.0161,"[0.9989596605300903, 0.0010403874330222607]"
1532,0,49.25%,84.41%,0.0022,"[0.9966883063316345, 0.00331172370351851]"
1533,1,49.28%,84.42%,0.0282,"[0.05312035232782364, 0.9468796849250793]"
1534,0,49.25%,84.36%,0.7716,"[0.30017340183258057, 0.6998265385627747]"
1535,0,49.22%,84.38%,0.0051,"[0.9961404204368591, 0.003859621938318014]"
1536,0,49.19%,84.39%,0.0005,"[0.9993135929107666, 0.0006863613962195814]"
1537,1,49.22%,84.40%,0.0159,"[0.014951459132134914, 0.9850484728813171]"
1538,0,49.19%,84.41%,0.0017,"[0.9987565279006958, 0.00124350655823946]"
1539,0,49.16%,84.42%,0.0009,"[0.999169111251831, 0.0008309175027534366]"
1540,0,49.12%,84.36%,4.1832,"[0.015120526775717735, 0.9848794341087341]"
1541,1,49.16%,84.37%,0.0146,"[0.013120251707732677, 0.9868797063827515]"
1542,1,49.19%,84.38%,0.0298,"[0.024258550256490707, 0.9757413864135742]"
1543,0,49.16%,84.33%,2.2049,"[0.12753452360630035, 0.8724654912948608]"
1544,1,49.19%,84.34%,0.0252,"[0.033795084804296494, 0.9662048816680908]"
1545,1,49.22%,84.35%,0.1142,"[0.14173826575279236, 0.8582617044448853]"
1546,1,49.26%,84.36%,0.0804,"[0.08013295382261276, 0.9198670387268066]"
1547,0,49.22%,84.37%,0.0123,"[0.9854757189750671, 0.014524265192449093]"
1548,1,49.26%,84.38%,0.1332,"[0.10323922336101532, 0.8967607617378235]"
1549,0,49.23%,84.39%,0.0044,"[0.9959133267402649, 0.004086642991751432]"
1550,0,49.19%,84.33%,3.0173,"[0.043560609221458435, 0.9564394354820251]"
1551,1,49.23%,84.34%,0.0417,"[0.04424317926168442, 0.9557568430900574]"
1552,1,49.26%,84.35%,0.1150,"[0.1132107749581337, 0.8867892622947693]"
1553,0,49.23%,84.36%,0.0149,"[0.987098753452301, 0.012901239097118378]"
1554,0,49.20%,84.31%,2.6897,"[0.06787938624620438, 0.9321205615997314]"
1555,1,49.23%,84.32%,0.2561,"[0.20335617661476135, 0.796643853187561]"
1556,0,49.20%,84.33%,0.0042,"[0.9977317452430725, 0.0022683008573949337]"
1557,0,49.17%,84.34%,0.0012,"[0.9990279674530029, 0.0009720047819428146]"
1558,0,49.13%,84.35%,0.0007,"[0.9994326233863831, 0.00056738086277619]"
1559,0,49.10%,84.36%,0.0006,"[0.9994158744812012, 0.0005841024103574455]"
1560,1,49.14%,84.37%,0.0328,"[0.0275934636592865, 0.9724065661430359]"
1561,1,49.17%,84.38%,0.0538,"[0.05305458977818489, 0.9469454288482666]"
1562,0,49.14%,84.39%,0.0022,"[0.9981045722961426, 0.0018954274710267782]"
1563,0,49.10%,84.40%,0.0023,"[0.999339759349823, 0.0006602649809792638]"
1564,0,49.07%,84.41%,0.0004,"[0.9994590878486633, 0.0005408806027844548]"
1565,0,49.04%,84.42%,0.0002,"[0.9998101592063904, 0.00018989243835676461]"
1566,1,49.07%,84.43%,0.0144,"[0.014960304833948612, 0.9850397109985352]"
1567,0,49.04%,84.44%,0.0003,"[0.9997391104698181, 0.00026092672487720847]"
1568,0,49.01%,84.45%,0.0004,"[0.9994542002677917, 0.0005458531086333096]"
1569,0,48.98%,84.46%,0.0001,"[0.9998550415039062, 0.0001449664414394647]"
1570,0,48.95%,84.40%,3.9202,"[0.029364367946982384, 0.9706356525421143]"
1571,0,48.92%,84.35%,1.0937,"[0.4526636600494385, 0.5473363399505615]"
1572,0,48.89%,84.36%,0.0003,"[0.9997401833534241, 0.0002598217979539186]"
1573,0,48.86%,84.37%,0.0807,"[0.5402902364730835, 0.4597097635269165]"
1574,0,48.83%,84.38%,0.0005,"[0.9997267127037048, 0.00027323668473400176]"
1575,0,48.79%,84.39%,0.0002,"[0.9998254179954529, 0.00017462675168644637]"
1576,1,48.83%,84.40%,0.0198,"[0.0179333183914423, 0.9820666313171387]"
1577,0,48.80%,84.41%,0.0006,"[0.9994472861289978, 0.0005526653258129954]"
1578,1,48.83%,84.42%,0.2312,"[0.15087640285491943, 0.8491235375404358]"
1579,0,48.80%,84.43%,0.0031,"[0.9974096417427063, 0.0025903682690113783]"
1580,1,48.83%,84.44%,0.1476,"[0.1398802548646927, 0.8601197004318237]"
1581,0,48.80%,84.45%,0.0081,"[0.990301251411438, 0.009698827750980854]"
1582,0,48.77%,84.46%,0.0024,"[0.9978260397911072, 0.0021739357616752386]"
1583,0,48.74%,84.47%,0.0010,"[0.9990401864051819, 0.0009598255855962634]"
1584,0,48.71%,84.48%,0.0004,"[0.9996297359466553, 0.0003702215326484293]"
1585,0,48.68%,84.43%,1.9184,"[0.14612050354480743, 0.8538795113563538]"
1586,0,48.65%,84.44%,0.0004,"[0.9996434450149536, 0.00035655670217238367]"
1587,0,48.61%,84.45%,0.1288,"[0.8809272050857544, 0.11907276511192322]"
1588,1,48.65%,84.46%,0.0937,"[0.08089146018028259, 0.919108510017395]"
1589,1,48.68%,84.47%,0.1406,"[0.13564269244670868, 0.8643572926521301]"
1590,1,48.71%,84.48%,0.1439,"[0.1309712678194046, 0.8690286874771118]"
1591,0,48.68%,84.48%,0.0057,"[0.995265007019043, 0.004735043738037348]"
1592,0,48.65%,84.49%,0.0018,"[0.9974983334541321, 0.00250170286744833]"
1593,0,48.62%,84.50%,0.0010,"[0.9994046688079834, 0.0005952941137365997]"
1594,1,48.65%,84.51%,0.0318,"[0.030953174456954002, 0.9690468311309814]"
1595,0,48.62%,84.52%,0.3601,"[0.839186429977417, 0.16081364452838898]"
1596,0,48.59%,84.47%,1.9576,"[0.13441291451454163, 0.8655871152877808]"
1597,0,48.56%,84.48%,0.0005,"[0.9995400905609131, 0.00045992544619366527]"
1598,1,48.59%,84.49%,0.4429,"[0.201900914311409, 0.7980991005897522]"
1599,0,48.56%,84.50%,0.0016,"[0.9984807372093201, 0.0015192660503089428]"
1600,0,48.53%,84.51%,0.2101,"[0.8464815020561218, 0.15351854264736176]"
1601,1,48.56%,84.52%,0.0852,"[0.09271825850009918, 0.907281756401062]"
1602,1,48.60%,84.53%,0.1350,"[0.25166571140289307, 0.7483343482017517]"
1603,0,48.57%,84.54%,0.0043,"[0.9859888553619385, 0.01401113998144865]"
1604,1,48.60%,84.55%,0.2468,"[0.16559924185276031, 0.8344007730484009]"
1605,1,48.63%,84.56%,0.2058,"[0.2551051080226898, 0.7448949217796326]"
1606,1,48.66%,84.57%,0.3476,"[0.2947978377342224, 0.7052021622657776]"
1607,0,48.63%,84.58%,0.0106,"[0.9840959310531616, 0.015904009342193604]"
1608,0,48.60%,84.59%,0.0019,"[0.9978721141815186, 0.0021278781350702047]"
1609,1,48.63%,84.60%,0.0515,"[0.06495534628629684, 0.9350446462631226]"
1610,1,48.67%,84.61%,0.0832,"[0.1216302216053009, 0.8783698081970215]"
1611,1,48.70%,84.62%,0.0474,"[0.04834273084998131, 0.9516572952270508]"
1612,0,48.67%,84.62%,0.0023,"[0.9973300695419312, 0.0026699877344071865]"
1613,0,48.64%,84.63%,0.2352,"[0.8753141164779663, 0.12468582391738892]"
1614,1,48.67%,84.64%,0.0238,"[0.028737466782331467, 0.971262514591217]"
1615,0,48.64%,84.65%,0.0013,"[0.9993698000907898, 0.0006301641697064042]"
1616,0,48.61%,84.66%,0.0003,"[0.9996494054794312, 0.00035053997999057174]"
1617,1,48.64%,84.67%,0.0207,"[0.030991951003670692, 0.9690080881118774]"
1618,0,48.61%,84.68%,0.0006,"[0.9997696280479431, 0.00023032414901535958]"
1619,0,48.58%,84.69%,0.0003,"[0.9997074007987976, 0.00029257091227918863]"
1620,0,48.55%,84.70%,0.0004,"[0.9993762373924255, 0.000623753818217665]"
1621,1,48.58%,84.71%,0.0332,"[0.05061287805438042, 0.9493871331214905]"
1622,1,48.61%,84.72%,0.0751,"[0.020072145387530327, 0.9799278974533081]"
1623,1,48.65%,84.73%,0.1945,"[0.0795155018568039, 0.9204844832420349]"
1624,1,48.68%,84.74%,0.0781,"[0.23566889762878418, 0.7643311023712158]"
1625,0,48.65%,84.75%,0.0120,"[0.9880889058113098, 0.011911064386367798]"
1626,1,48.68%,84.76%,0.0779,"[0.07591357827186584, 0.9240864515304565]"
1627,0,48.65%,84.71%,1.6953,"[0.34851571917533875, 0.6514842510223389]"
1628,0,48.62%,84.71%,0.0063,"[0.992377519607544, 0.007622501812875271]"
1629,1,48.65%,84.72%,0.0680,"[0.08611384779214859, 0.9138861894607544]"
1630,0,48.62%,84.73%,0.0092,"[0.9923771619796753, 0.0076227933168411255]"
1631,1,48.65%,84.74%,0.0619,"[0.053399063646793365, 0.9466009140014648]"
1632,1,48.68%,84.75%,0.0604,"[0.06106140464544296, 0.9389386177062988]"
1633,0,48.65%,84.70%,1.5526,"[0.09190794080495834, 0.9080920815467834]"
1634,1,48.69%,84.71%,0.0639,"[0.10137930512428284, 0.8986206650733948]"
1635,1,48.72%,84.72%,0.0769,"[0.09875372052192688, 0.9012462496757507]"
1636,0,48.69%,84.73%,0.0609,"[0.9673229455947876, 0.032677020877599716]"
1637,1,48.72%,84.74%,0.3504,"[0.15933538973331451, 0.8406646251678467]"
1638,1,48.75%,84.69%,0.1861,"[0.5354390144348145, 0.46456101536750793]"
1639,1,48.78%,84.70%,0.0820,"[0.0679999440908432, 0.9320000410079956]"
1640,0,48.75%,84.70%,0.0052,"[0.9925435781478882, 0.007456471212208271]"
1641,0,48.72%,84.71%,0.0026,"[0.9982163310050964, 0.001783620216883719]"
1642,0,48.69%,84.72%,0.0007,"[0.9993820190429688, 0.0006179101765155792]"
1643,0,48.66%,84.73%,0.0006,"[0.999485969543457, 0.0005140069406479597]"
1644,1,48.69%,84.74%,0.0156,"[0.025381647050380707, 0.9746183156967163]"
1645,0,48.66%,84.75%,0.0012,"[0.9977715611457825, 0.002228370402008295]"
1646,0,48.63%,84.76%,0.0007,"[0.9988458156585693, 0.0011541822459548712]"
1647,0,48.60%,84.77%,0.0010,"[0.9994798302650452, 0.0005201665917411447]"
1648,0,48.57%,84.78%,0.0003,"[0.9998205304145813, 0.0001794964773580432]"
1649,1,48.61%,84.79%,0.0552,"[0.02539815567433834, 0.9746018648147583]"
1650,1,48.64%,84.80%,0.0290,"[0.033277805894613266, 0.9667221903800964]"
1651,0,48.61%,84.81%,0.0010,"[0.9992973804473877, 0.000702590390574187]"
1652,1,48.64%,84.82%,0.0448,"[0.03499000519514084, 0.9650099873542786]"
1653,0,48.61%,84.82%,0.0040,"[0.9970816969871521, 0.00291826413013041]"
1654,1,48.64%,84.83%,0.0524,"[0.03055151365697384, 0.9694485068321228]"
1655,0,48.61%,84.84%,0.0031,"[0.9962737560272217, 0.0037262002006173134]"
1656,1,48.64%,84.85%,0.0399,"[0.0395197868347168, 0.9604801535606384]"
1657,1,48.67%,84.86%,0.0572,"[0.05985016003251076, 0.9401498436927795]"
1658,1,48.70%,84.87%,0.0689,"[0.06361839175224304, 0.9363815784454346]"
1659,0,48.67%,84.88%,0.0134,"[0.9869409203529358, 0.013059128075838089]"
1660,1,48.71%,84.89%,0.0288,"[0.04312329366803169, 0.9568766951560974]"
1661,0,48.68%,84.90%,0.0064,"[0.9972934126853943, 0.002706577768549323]"
1662,1,48.71%,84.91%,0.0688,"[0.0438985712826252, 0.9561014175415039]"
1663,0,48.68%,84.92%,0.0087,"[0.9949601888656616, 0.005039738956838846]"
1664,1,48.71%,84.92%,0.0394,"[0.029147688299417496, 0.9708523750305176]"
1665,0,48.68%,84.93%,0.0054,"[0.9929850697517395, 0.00701489020138979]"
1666,1,48.71%,84.94%,0.1134,"[0.07142258435487747, 0.9285774230957031]"
1667,0,48.68%,84.95%,0.8832,"[0.5188799500465393, 0.4811200499534607]"
1668,0,48.65%,84.96%,0.0018,"[0.9986600875854492, 0.0013399170711636543]"
1669,1,48.68%,84.97%,0.0372,"[0.03276022523641586, 0.9672397375106812]"
1670,0,48.65%,84.92%,2.9713,"[0.11022485792636871, 0.8897751569747925]"
1671,1,48.68%,84.93%,0.0873,"[0.06723202764987946, 0.9327679872512817]"
1672,1,48.71%,84.94%,0.0535,"[0.06053714454174042, 0.9394629001617432]"
1673,1,48.75%,84.95%,0.0699,"[0.05506650358438492, 0.9449334740638733]"
1674,0,48.72%,84.96%,0.0128,"[0.9788443446159363, 0.021155597642064095]"
1675,1,48.75%,84.96%,0.0754,"[0.07471577823162079, 0.925284206867218]"
1676,0,48.72%,84.97%,0.0196,"[0.9651620984077454, 0.03483785688877106]"
1677,0,48.69%,84.98%,0.0045,"[0.9963524341583252, 0.0036475984379649162]"
1678,1,48.72%,84.99%,0.0250,"[0.02671990916132927, 0.973280131816864]"
1679,1,48.75%,85.00%,0.0534,"[0.05733542889356613, 0.9426645636558533]"
1680,1,48.78%,85.01%,0.0385,"[0.03276006132364273, 0.9672399759292603]"
1681,0,48.75%,85.02%,0.0141,"[0.9785357117652893, 0.021464336663484573]"
1682,0,48.72%,84.97%,0.5389,"[0.45698311924934387, 0.5430168509483337]"
1683,1,48.75%,84.98%,0.0619,"[0.04298708587884903, 0.957012951374054]"
1684,0,48.72%,84.93%,3.1197,"[0.04183970391750336, 0.9581602811813354]"
1685,0,48.70%,84.93%,0.0016,"[0.9982733726501465, 0.0017266629729419947]"
1686,0,48.67%,84.88%,1.9075,"[0.13589727878570557, 0.8641027212142944]"
1687,1,48.70%,84.89%,0.0425,"[0.024080412462353706, 0.9759196639060974]"
1688,0,48.67%,84.90%,0.0068,"[0.9966276288032532, 0.0033723239321261644]"
1689,0,48.64%,84.85%,2.9735,"[0.06269364058971405, 0.9373063445091248]"
1690,1,48.67%,84.86%,0.0277,"[0.021707652136683464, 0.9782922863960266]"
1691,0,48.64%,84.87%,0.0025,"[0.9970697164535522, 0.0029302111361175776]"
1692,0,48.61%,84.88%,0.0009,"[0.9992734789848328, 0.0007265079184435308]"
1693,0,48.58%,84.89%,0.0006,"[0.9995365142822266, 0.0004635391815099865]"
1694,1,48.61%,84.90%,0.0151,"[0.013291429728269577, 0.9867085218429565]"
1695,1,48.64%,84.91%,0.0537,"[0.07322796434164047, 0.9267720580101013]"
1696,0,48.62%,84.86%,2.4274,"[0.18055331707000732, 0.8194467425346375]"
1697,0,48.59%,84.86%,0.0083,"[0.970119059085846, 0.029880885034799576]"
1698,0,48.56%,84.87%,0.0010,"[0.9992637038230896, 0.0007363036274909973]"
1699,1,48.59%,84.88%,0.0263,"[0.021274128928780556, 0.9787259101867676]"
1700,0,48.56%,84.89%,0.0006,"[0.9990167617797852, 0.000983241363428533]"
1701,1,48.59%,84.90%,0.0232,"[0.04095657542347908, 0.9590434432029724]"
1702,1,48.62%,84.91%,0.1107,"[0.06593453139066696, 0.9340654015541077]"
1703,1,48.65%,84.86%,1.0956,"[0.6167828440666199, 0.3832171559333801]"
1704,1,48.68%,84.87%,0.0866,"[0.0697338730096817, 0.9302661418914795]"
1705,1,48.71%,84.88%,0.1396,"[0.07241359353065491, 0.9275863766670227]"
1706,1,48.74%,84.83%,0.3785,"[0.501420259475708, 0.49857965111732483]"
1707,1,48.77%,84.84%,0.1720,"[0.1631607562303543, 0.8368392586708069]"
1708,1,48.80%,84.84%,0.2707,"[0.1764572113752365, 0.8235428333282471]"
1709,0,48.77%,84.85%,0.2139,"[0.8126543760299683, 0.18734554946422577]"
1710,0,48.74%,84.86%,0.0026,"[0.996231734752655, 0.0037683057598769665]"
1711,1,48.77%,84.87%,0.0268,"[0.06567344069480896, 0.9343265295028687]"
1712,0,48.74%,84.82%,2.5057,"[0.0685025230050087, 0.9314974546432495]"
1713,0,48.72%,84.83%,1.6684,"[0.8455082774162292, 0.15449169278144836]"
1714,1,48.75%,84.84%,0.0434,"[0.021947454661130905, 0.97805255651474]"
1715,1,48.78%,84.85%,0.0783,"[0.08966107666492462, 0.9103389978408813]"
1716,0,48.75%,84.86%,0.0048,"[0.9945880174636841, 0.005412030965089798]"
1717,0,48.72%,84.87%,0.0013,"[0.998607337474823, 0.0013927401741966605]"
1718,1,48.75%,84.87%,0.1204,"[0.08995286375284195, 0.910047173500061]"
1719,0,48.72%,84.88%,0.0020,"[0.9981710910797119, 0.0018289430299773812]"
1720,0,48.69%,84.89%,0.0330,"[0.9351433515548706, 0.06485670804977417]"
1721,1,48.72%,84.90%,0.0614,"[0.05974135920405388, 0.9402586817741394]"
1722,1,48.75%,84.91%,0.0682,"[0.07147012650966644, 0.9285298585891724]"
1723,0,48.72%,84.92%,0.0017,"[0.9976135492324829, 0.002386482898145914]"
1724,0,48.70%,84.93%,0.0006,"[0.9992528557777405, 0.0007470679702237248]"
1725,1,48.73%,84.94%,0.0732,"[0.07175365835428238, 0.9282463788986206]"
1726,0,48.70%,84.89%,2.5632,"[0.06490360200405121, 0.9350964426994324]"
1727,1,48.73%,84.90%,0.0918,"[0.0736941322684288, 0.9263058304786682]"
1728,0,48.70%,84.85%,1.7693,"[0.1751362681388855, 0.8248636722564697]"
1729,1,48.73%,84.86%,0.0928,"[0.084389828145504, 0.9156101942062378]"
1730,1,48.76%,84.86%,0.1242,"[0.119110606610775, 0.880889356136322]"
1731,0,48.73%,84.87%,0.0046,"[0.9941391944885254, 0.005860841833055019]"
1732,1,48.76%,84.88%,0.1817,"[0.1730530858039856, 0.8269469141960144]"
1733,1,48.79%,84.89%,0.0805,"[0.07503902167081833, 0.9249609708786011]"
1734,1,48.82%,84.84%,0.7729,"[0.5500027537345886, 0.4499972462654114]"
1735,0,48.79%,84.85%,0.0224,"[0.9814313650131226, 0.018568651750683784]"
1736,0,48.76%,84.86%,0.0033,"[0.9969781637191772, 0.0030218069441616535]"
1737,0,48.73%,84.87%,0.0008,"[0.9990718364715576, 0.0009280796512030065]"
1738,1,48.76%,84.82%,1.3614,"[0.8397408723831177, 0.1602591723203659]"
1739,0,48.74%,84.83%,0.0155,"[0.9674289226531982, 0.03257114067673683]"
1740,1,48.77%,84.84%,0.0444,"[0.04601311311125755, 0.9539868831634521]"
1741,1,48.79%,84.85%,0.6800,"[0.47217828035354614, 0.5278217792510986]"
1742,1,48.82%,84.85%,0.3605,"[0.18623770773410797, 0.8137622475624084]"
1743,0,48.80%,84.86%,0.0981,"[0.6864525675773621, 0.3135474920272827]"
1744,1,48.83%,84.87%,0.1584,"[0.11802590638399124, 0.8819741010665894]"
1745,1,48.85%,84.88%,0.1453,"[0.14635586738586426, 0.8536441326141357]"
1746,0,48.83%,84.89%,0.0041,"[0.9958308339118958, 0.004169160965830088]"
1747,0,48.80%,84.90%,0.0010,"[0.9988456964492798, 0.0011542612919583917]"
1748,0,48.77%,84.91%,0.0010,"[0.9992932081222534, 0.0007067190017551184]"
1749,0,48.74%,84.86%,2.2337,"[0.0659254640340805, 0.9340745806694031]"
1750,1,48.77%,84.87%,0.0250,"[0.021208951249718666, 0.9787909984588623]"
1751,1,48.80%,84.87%,0.0369,"[0.049721792340278625, 0.9502781629562378]"
1752,1,48.83%,84.88%,0.0518,"[0.07530955225229263, 0.9246904850006104]"
1753,0,48.80%,84.83%,2.3449,"[0.1488657146692276, 0.8511343002319336]"
1754,1,48.83%,84.84%,0.0877,"[0.09937145560979843, 0.9006285071372986]"
1755,0,48.80%,84.85%,0.0161,"[0.9810008406639099, 0.018999133259058]"
1756,0,48.78%,84.86%,0.0039,"[0.9971572160720825, 0.0028428409714251757]"
1757,0,48.75%,84.87%,0.0008,"[0.9990320205688477, 0.0009680174989625812]"
1758,1,48.78%,84.88%,0.0185,"[0.019986974075436592, 0.9800130724906921]"
1759,1,48.81%,84.89%,0.0381,"[0.03857440873980522, 0.9614256620407104]"
1760,0,48.78%,84.89%,0.0018,"[0.9963657855987549, 0.0036341785453259945]"
1761,1,48.81%,84.90%,0.0663,"[0.07632874697446823, 0.923671305179596]"
1762,0,48.78%,84.91%,0.0119,"[0.9965646862983704, 0.00343538005836308]"
1763,0,48.75%,84.92%,0.0010,"[0.9988812804222107, 0.0011187626514583826]"
1764,0,48.73%,84.93%,0.0013,"[0.9991531372070312, 0.0008468492887914181]"
1765,0,48.70%,84.88%,3.8978,"[0.022718520835042, 0.9772815108299255]"
1766,1,48.73%,84.89%,0.0176,"[0.022580042481422424, 0.9774199724197388]"
1767,1,48.76%,84.90%,0.0543,"[0.0439002551138401, 0.9560997486114502]"
1768,1,48.78%,84.91%,0.0776,"[0.08289781212806702, 0.9171021580696106]"
1769,0,48.76%,84.92%,0.0130,"[0.9860222339630127, 0.013977701775729656]"
1770,1,48.79%,84.92%,0.0574,"[0.053988903760910034, 0.9460111260414124]"
1771,1,48.81%,84.93%,0.0989,"[0.08235020190477371, 0.9176498651504517]"
1772,0,48.79%,84.88%,1.7948,"[0.12967710196971893, 0.8703228831291199]"
1773,1,48.82%,84.89%,0.1081,"[0.10113291442394257, 0.8988670706748962]"
1774,1,48.85%,84.90%,0.1433,"[0.12544862926006317, 0.8745514154434204]"
1775,1,48.87%,84.91%,0.1663,"[0.1623760461807251, 0.8376239538192749]"
1776,0,48.85%,84.92%,0.0247,"[0.9780941605567932, 0.02190587669610977]"
1777,0,48.82%,84.93%,0.0035,"[0.9971036314964294, 0.002896364778280258]"
1778,0,48.79%,84.94%,0.0010,"[0.9990457892417908, 0.0009541696636006236]"
1779,0,48.76%,84.89%,2.9650,"[0.026723045855760574, 0.9732769727706909]"
1780,0,48.74%,84.90%,0.0009,"[0.9988018274307251, 0.001198116922751069]"
1781,0,48.71%,84.85%,3.9778,"[0.01933247782289982, 0.9806674718856812]"
1782,1,48.74%,84.86%,0.0694,"[0.02226078510284424, 0.977739155292511]"
1783,1,48.77%,84.87%,0.0441,"[0.07790189236402512, 0.9220981597900391]"
1784,0,48.74%,84.87%,0.0148,"[0.9840803742408752, 0.015919622033834457]"
1785,0,48.71%,84.83%,2.6254,"[0.0811663568019867, 0.9188336730003357]"
1786,1,48.74%,84.83%,0.2038,"[0.09254235029220581, 0.9074575901031494]"
1787,1,48.77%,84.84%,0.1688,"[0.13611440360546112, 0.8638855814933777]"
1788,0,48.74%,84.85%,0.0103,"[0.9912073016166687, 0.008792746812105179]"
1789,1,48.77%,84.86%,0.1354,"[0.14412802457809448, 0.8558719158172607]"
1790,0,48.74%,84.87%,0.0145,"[0.9834917187690735, 0.0165083147585392]"
1791,0,48.72%,84.88%,0.0028,"[0.9973809123039246, 0.002619056962430477]"
1792,0,48.69%,84.89%,0.0018,"[0.9981436729431152, 0.0018563299672678113]"
1793,0,48.66%,84.89%,0.0022,"[0.9980280995368958, 0.0019718927796930075]"
1794,0,48.64%,84.90%,0.0004,"[0.999665379524231, 0.000334669224685058]"
1795,0,48.61%,84.91%,0.0010,"[0.9994550347328186, 0.0005449617747217417]"
1796,1,48.64%,84.92%,0.0399,"[0.039204999804496765, 0.960794985294342]"
1797,1,48.67%,84.93%,0.2642,"[0.2510527968406677, 0.7489472031593323]"
1798,0,48.64%,84.94%,0.0069,"[0.9940339922904968, 0.005966061260551214]"
1799,1,48.67%,84.94%,0.0583,"[0.05895913392305374, 0.9410409331321716]"
1800,0,48.64%,84.90%,2.2638,"[0.10889735817909241, 0.89110267162323]"
1801,1,48.67%,84.91%,0.0861,"[0.0811431035399437, 0.9188569188117981]"
1802,1,48.70%,84.91%,0.0849,"[0.08440762758255005, 0.91559237241745]"
1803,0,48.67%,84.87%,1.1875,"[0.2556118071079254, 0.7443882822990417]"
1804,0,48.64%,84.88%,0.0468,"[0.9988787770271301, 0.0011211961973458529]"
1805,1,48.67%,84.88%,0.1644,"[0.14030778408050537, 0.8596922755241394]"
1806,1,48.70%,84.89%,0.1981,"[0.13532277941703796, 0.8646771907806396]"
1807,0,48.67%,84.90%,0.0048,"[0.9910287857055664, 0.008971198461949825]"
1808,1,48.70%,84.91%,0.0725,"[0.0684371367096901, 0.9315628409385681]"
1809,0,48.67%,84.92%,0.0021,"[0.9985145926475525, 0.0014853515895083547]"
1810,0,48.65%,84.93%,0.0011,"[0.9986213445663452, 0.001378674991428852]"
1811,1,48.68%,84.93%,0.0856,"[0.11440236866474152, 0.8855977058410645]"
1812,0,48.65%,84.94%,0.0041,"[0.9964842796325684, 0.0035157406236976385]"
1813,0,48.62%,84.95%,0.0016,"[0.9988886713981628, 0.0011113218497484922]"
1814,1,48.65%,84.96%,0.0664,"[0.056243278086185455, 0.9437566995620728]"
1815,1,48.68%,84.97%,0.0914,"[0.0664966031908989, 0.9335033893585205]"
1816,0,48.65%,84.98%,0.0588,"[0.9695097208023071, 0.030490268021821976]"
1817,1,48.68%,84.98%,0.0720,"[0.07836129516363144, 0.9216387271881104]"
1818,0,48.65%,84.99%,0.0075,"[0.9970042109489441, 0.002995756920427084]"
1819,1,48.68%,85.00%,0.0886,"[0.07235841453075409, 0.9276415705680847]"
1820,1,48.71%,85.01%,0.3765,"[0.26006320118904114, 0.7399368286132812]"
