round,ground_truth,emergency_percentage,correct_percentage,loss,softmax_output
1875,1,48.77%,85.07%,0.1422,"[0.1341918259859085, 0.8658081889152527]"
1876,1,48.80%,85.08%,0.1292,"[0.12164140492677689, 0.8783585429191589]"
1877,0,48.78%,85.09%,0.065,"[0.9372996687889099, 0.0627003163099289]"
1878,1,48.80%,85.10%,0.1281,"[0.11993183195590973, 0.8800681233406067]"
1879,0,48.78%,85.11%,0.0649,"[0.9371163249015808, 0.06288372725248337]"
1880,0,48.75%,85.11%,0.0633,"[0.9387934803962708, 0.06120646744966507]"
1881,1,48.78%,85.12%,0.1354,"[0.1261059194803238, 0.8738940954208374]"
1882,0,48.75%,85.13%,0.0649,"[0.9371265769004822, 0.06287340074777603]"
1883,0,48.73%,85.14%,0.0713,"[0.9301950931549072, 0.06980489194393158]"
1884,1,48.75%,85.15%,0.1271,"[0.11907649040222168, 0.8809235095977783]"
1885,1,48.78%,85.15%,0.1325,"[0.12420578300952911, 0.8757941722869873]"
1886,0,48.75%,85.11%,1.2674,"[0.28339481353759766, 0.7166051864624023]"
1887,0,48.73%,85.12%,0.063,"[0.9389956593513489, 0.061004288494586945]"
1888,1,48.76%,85.12%,0.139,"[0.12999162077903748, 0.8700084090232849]"
1889,1,48.78%,85.13%,0.138,"[0.12927235662937164, 0.8707277178764343]"
1890,0,48.76%,85.09%,1.9397,"[0.14426228404045105, 0.8557377457618713]"
1891,0,48.73%,85.10%,0.0616,"[0.9403055906295776, 0.059694476425647736]"
1892,1,48.76%,85.10%,0.1445,"[0.13595829904079437, 0.8640417456626892]"
1893,0,48.73%,85.11%,0.0624,"[0.9393196105957031, 0.06068040803074837]"
1894,0,48.71%,85.12%,0.0619,"[0.9400006532669067, 0.05999932065606117]"
1895,0,48.68%,85.07%,1.7178,"[0.179373636841774, 0.8206263184547424]"
1896,1,48.71%,85.08%,0.1421,"[0.1338505893945694, 0.866149365901947]"
1897,0,48.68%,85.09%,0.1781,"[0.8390435576438904, 0.16095641255378723]"
1898,0,48.66%,85.10%,0.0933,"[0.9155288338661194, 0.08447112143039703]"
1899,1,48.68%,85.11%,0.1532,"[0.1422923058271408, 0.8577077388763428]"
1900,0,48.66%,85.11%,0.0615,"[0.9404838681221008, 0.05951616168022156]"
1901,1,48.69%,85.12%,0.1413,"[0.12979426980018616, 0.8702057003974915]"
1902,0,48.66%,85.13%,0.0764,"[0.9260119795799255, 0.07398807257413864]"
1903,1,48.69%,85.14%,0.1335,"[0.12518852949142456, 0.8748115301132202]"
1904,1,48.71%,85.14%,0.1329,"[0.12426494061946869, 0.8757350444793701]"
1905,0,48.69%,85.15%,0.0609,"[0.940836489200592, 0.059163521975278854]"
1906,0,48.66%,85.16%,0.061,"[0.940881609916687, 0.0591183602809906]"
1907,1,48.69%,85.17%,0.1698,"[0.15801902115345, 0.8419809937477112]"
1908,0,48.66%,85.18%,0.0608,"[0.9409574270248413, 0.059042543172836304]"
1909,1,48.69%,85.18%,0.2019,"[0.19124552607536316, 0.8087545037269592]"
1910,0,48.67%,85.19%,0.0606,"[0.9412280321121216, 0.05877196416258812]"
1911,0,48.64%,85.20%,0.0605,"[0.9412428736686707, 0.05875711515545845]"
1912,1,48.67%,85.21%,0.1581,"[0.1476956307888031, 0.8523043394088745]"
1913,0,48.64%,85.21%,0.0607,"[0.9409188032150269, 0.059081271290779114]"
1914,1,48.67%,85.22%,0.1289,"[0.12085422873497009, 0.8791458010673523]"
1915,1,48.70%,85.23%,0.1735,"[0.17497695982456207, 0.8250229954719543]"
1916,1,48.72%,85.24%,0.1873,"[0.16883733868598938, 0.8311626315116882]"
1917,0,48.70%,85.25%,0.068,"[0.9330852627754211, 0.06691475957632065]"
1918,0,48.67%,85.25%,0.0602,"[0.9416385889053345, 0.05836145952343941]"
1919,0,48.65%,85.26%,0.0606,"[0.9413346648216248, 0.058665357530117035]"
1920,0,48.62%,85.27%,0.0596,"[0.9421631693840027, 0.057836808264255524]"
1921,1,48.65%,85.28%,0.1658,"[0.15032914280891418, 0.8496708273887634]"
1922,0,48.62%,85.28%,0.07,"[0.9397518038749695, 0.06024821847677231]"
1923,0,48.60%,85.29%,0.0593,"[0.9424465894699097, 0.05755343660712242]"
1924,1,48.62%,85.30%,0.1485,"[0.13783438503742218, 0.862165629863739]"
1925,1,48.65%,85.31%,0.1227,"[0.11508237570524216, 0.884917676448822]"
1926,1,48.68%,85.31%,0.1557,"[0.13247816264629364, 0.8675218224525452]"
1927,0,48.65%,85.32%,0.0592,"[0.9425286650657654, 0.05747126415371895]"
1928,1,48.68%,85.33%,0.1495,"[0.1364232450723648, 0.8635768294334412]"
1929,1,48.70%,85.34%,0.1192,"[0.11249664425849915, 0.8875033259391785]"
1930,1,48.73%,85.34%,0.1521,"[0.14847595989704132, 0.8515240550041199]"
1931,1,48.76%,85.35%,0.1731,"[0.15214286744594574, 0.8478571772575378]"
1932,1,48.78%,85.36%,0.119,"[0.11182887852191925, 0.8881710767745972]"
1933,0,48.76%,85.32%,1.9625,"[0.13405005633831024, 0.8659499883651733]"
1934,0,48.73%,85.32%,0.0586,"[0.9431113004684448, 0.05688871443271637]"
1935,0,48.71%,85.28%,2.0063,"[0.13408924639225006, 0.8659107089042664]"
1936,1,48.74%,85.29%,0.1164,"[0.11002592742443085, 0.889974057674408]"
1937,1,48.76%,85.29%,0.1275,"[0.12261343002319336, 0.8773865699768066]"
1938,1,48.79%,85.30%,0.1752,"[0.15513236820697784, 0.8448676466941833]"
1939,0,48.76%,85.31%,0.0582,"[0.9434302449226379, 0.05656976252794266]"
1940,1,48.79%,85.32%,0.1185,"[0.11202473938465118, 0.8879752159118652]"
1941,0,48.76%,85.32%,0.0583,"[0.9433803558349609, 0.05661959946155548]"
1942,1,48.79%,85.33%,0.1538,"[0.14451780915260315, 0.8554822206497192]"
1943,0,48.77%,85.34%,0.0614,"[0.9413825273513794, 0.05861750617623329]"
1944,1,48.79%,85.35%,0.117,"[0.10984929651021957, 0.8901506662368774]"
1945,1,48.82%,85.35%,0.1196,"[0.11191567033529282, 0.8880842924118042]"
1946,0,48.79%,85.36%,0.0579,"[0.9437828660011292, 0.05621715262532234]"
1947,0,48.77%,85.37%,0.0577,"[0.9438937902450562, 0.05610617622733116]"
1948,0,48.74%,85.38%,0.0576,"[0.9440196752548218, 0.055980272591114044]"
1949,0,48.72%,85.38%,0.0577,"[0.9439437389373779, 0.05605630576610565]"
1950,0,48.69%,85.39%,0.0612,"[0.940260648727417, 0.0597393736243248]"
1951,0,48.67%,85.40%,0.0577,"[0.9438365697860718, 0.0561634823679924]"
1952,0,48.64%,85.41%,0.0588,"[0.9422012567520142, 0.057798780500888824]"
1953,1,48.67%,85.41%,0.1284,"[0.12360610067844391, 0.8763938546180725]"
1954,0,48.64%,85.42%,0.0572,"[0.9443880319595337, 0.055611979216337204]"
1955,1,48.67%,85.43%,0.3263,"[0.2751600444316864, 0.7248399257659912]"
1956,1,48.70%,85.44%,0.1601,"[0.16255082190036774, 0.8374491930007935]"
1957,0,48.67%,85.39%,1.9594,"[0.15939944982528687, 0.8406004905700684]"
1958,1,48.70%,85.40%,0.1189,"[0.11137771606445312, 0.8886223435401917]"
1959,0,48.67%,85.41%,0.0573,"[0.9442891478538513, 0.055710867047309875]"
1960,1,48.70%,85.42%,0.2156,"[0.18392378091812134, 0.8160762190818787]"
1961,0,48.67%,85.42%,0.0575,"[0.9441711902618408, 0.055828846991062164]"
1962,1,48.70%,85.43%,0.159,"[0.14822636544704437, 0.8517736196517944]"
1963,1,48.73%,85.44%,0.1196,"[0.1135791689157486, 0.8864208459854126]"
1964,1,48.75%,85.45%,0.159,"[0.14181220531463623, 0.8581877946853638]"
1965,0,48.73%,85.45%,0.0575,"[0.9442873597145081, 0.055712662637233734]"
1966,1,48.75%,85.46%,0.1285,"[0.11786358058452606, 0.8821364045143127]"
1967,1,48.78%,85.47%,0.115,"[0.1082032173871994, 0.8917967677116394]"
1968,1,48.81%,85.47%,0.1144,"[0.10871579498052597, 0.891284167766571]"
1969,1,48.83%,85.48%,0.1878,"[0.1375073790550232, 0.862492561340332]"
1970,1,48.86%,85.49%,0.1433,"[0.12046199291944504, 0.8795379996299744]"
1971,1,48.88%,85.50%,0.1179,"[0.1116129532456398, 0.8883870244026184]"
1972,1,48.91%,85.50%,0.1122,"[0.10671579837799072, 0.8932842016220093]"
1973,0,48.89%,85.51%,0.0565,"[0.9447844624519348, 0.05521552637219429]"
1974,1,48.91%,85.52%,0.1168,"[0.11128906905651093, 0.8887109160423279]"
1975,0,48.89%,85.53%,0.0578,"[0.9437875151634216, 0.05621251091361046]"
1976,0,48.86%,85.53%,0.0564,"[0.9451788663864136, 0.054821137338876724]"
1977,1,48.89%,85.54%,0.1291,"[0.12404242157936096, 0.8759576082229614]"
1978,0,48.86%,85.55%,0.0558,"[0.9456532597541809, 0.054346777498722076]"
1979,1,48.89%,85.56%,0.1113,"[0.10555940121412277, 0.8944406509399414]"
1980,0,48.86%,85.56%,0.056,"[0.9456013441085815, 0.05439869686961174]"
1981,1,48.89%,85.57%,0.1078,"[0.10265019536018372, 0.8973497748374939]"
1982,1,48.92%,85.58%,0.1207,"[0.11650808900594711, 0.8834918737411499]"
1983,0,48.89%,85.58%,0.0577,"[0.9439745545387268, 0.05602547898888588]"
1984,1,48.92%,85.59%,0.1077,"[0.10183440148830414, 0.8981655836105347]"
1985,0,48.89%,85.60%,0.0557,"[0.9459731578826904, 0.054026808589696884]"
1986,0,48.87%,85.61%,0.0548,"[0.9466885328292847, 0.05331149324774742]"
1987,1,48.89%,85.61%,0.1053,"[0.10051779448986053, 0.8994821906089783]"
1988,0,48.87%,85.62%,0.0549,"[0.9465795755386353, 0.053420472890138626]"
1989,0,48.84%,85.63%,0.0553,"[0.9461360573768616, 0.05386390537023544]"
1990,0,48.82%,85.64%,0.0596,"[0.942848801612854, 0.05715116113424301]"
1991,0,48.80%,85.59%,2.2533,"[0.10448820888996124, 0.8955117464065552]"
1992,0,48.77%,85.60%,0.0563,"[0.9456546306610107, 0.05434538051486015]"
1993,0,48.75%,85.56%,2.2264,"[0.1084568202495575, 0.8915431499481201]"
1994,1,48.77%,85.56%,0.1072,"[0.10148800164461136, 0.8985120058059692]"
1995,1,48.80%,85.57%,0.1154,"[0.11003436148166656, 0.8899656534194946]"
1996,0,48.77%,85.58%,0.0555,"[0.9460998773574829, 0.05390012636780739]"
1997,0,48.75%,85.59%,0.0545,"[0.9469895958900452, 0.05301040783524513]"
1998,1,48.77%,85.59%,0.1191,"[0.11169465631246567, 0.8883053064346313]"
1999,1,48.80%,85.60%,0.1067,"[0.1014123260974884, 0.898587703704834]"
2000,0,48.78%,85.61%,0.0552,"[0.9463075995445251, 0.05369240790605545]"
2001,1,48.80%,85.61%,0.1254,"[0.11775436252355576, 0.882245659828186]"
2002,0,48.78%,85.62%,0.0546,"[0.9469422101974487, 0.05305778607726097]"
2003,1,48.80%,85.63%,0.1363,"[0.128705695271492, 0.8712943196296692]"
2004,0,48.78%,85.64%,0.0554,"[0.9460799694061279, 0.05392009764909744]"
2005,0,48.75%,85.64%,0.3481,"[0.927362859249115, 0.07263712584972382]"
2006,1,48.78%,85.65%,0.1274,"[0.11692927032709122, 0.8830707669258118]"
2007,1,48.80%,85.66%,0.1094,"[0.10354205965995789, 0.8964579701423645]"
2008,1,48.83%,85.66%,0.1277,"[0.11829203367233276, 0.8817079067230225]"
2009,1,48.86%,85.67%,0.1106,"[0.10401736199855804, 0.8959826231002808]"
2010,0,48.83%,85.68%,0.0543,"[0.9469910860061646, 0.053008973598480225]"
2011,0,48.81%,85.69%,0.054,"[0.9474316239356995, 0.05256836861371994]"
2012,0,48.78%,85.64%,2.1455,"[0.12311004847288132, 0.8768899440765381]"
2013,1,48.81%,85.65%,0.107,"[0.10156072676181793, 0.8984392881393433]"
2014,1,48.83%,85.66%,0.132,"[0.12570969760417938, 0.8742902874946594]"
2015,1,48.86%,85.66%,0.1161,"[0.10818824172019958, 0.8918117880821228]"
2016,0,48.83%,85.67%,0.0543,"[0.9471243023872375, 0.05287569388747215]"
2017,1,48.86%,85.68%,0.1072,"[0.10172411054372787, 0.8982759118080139]"
2018,1,48.89%,85.69%,0.1293,"[0.1176702007651329, 0.8823298215866089]"
2019,0,48.86%,85.64%,2.1062,"[0.12542834877967834, 0.874571681022644]"
2020,0,48.84%,85.65%,0.0537,"[0.9477630257606506, 0.05223698168992996]"
2021,1,48.86%,85.66%,0.1157,"[0.10880877077579498, 0.8911911845207214]"
2022,1,48.89%,85.66%,0.1095,"[0.10446451604366302, 0.8955354690551758]"
2023,0,48.86%,85.67%,0.0539,"[0.9475126266479492, 0.05248734727501869]"
2024,1,48.89%,85.68%,0.1226,"[0.11634093523025513, 0.8836590647697449]"
2025,0,48.86%,85.64%,2.1016,"[0.12262968719005585, 0.8773703575134277]"
2026,1,48.89%,85.64%,0.1303,"[0.12346410006284714, 0.8765358924865723]"
2027,0,48.87%,85.60%,2.0496,"[0.12784795463085175, 0.8721520900726318]"
2028,0,48.84%,85.61%,0.0542,"[0.9472270011901855, 0.05277299880981445]"
2029,1,48.87%,85.62%,0.1598,"[0.14690499007701874, 0.8530950546264648]"
2030,0,48.84%,85.62%,0.1803,"[0.8479923009872437, 0.15200766921043396]"
2031,1,48.87%,85.63%,0.1397,"[0.13154202699661255, 0.8684579133987427]"
2032,0,48.84%,85.64%,0.0556,"[0.9457046389579773, 0.05429543927311897]"
2033,1,48.87%,85.64%,0.1412,"[0.13181862235069275, 0.8681813478469849]"
2034,1,48.89%,85.65%,0.1169,"[0.11055677384138107, 0.8894432783126831]"
2035,1,48.92%,85.66%,0.1287,"[0.12313104420900345, 0.8768689632415771]"
2036,0,48.90%,85.67%,0.0538,"[0.9475522637367249, 0.052447784692049026]"
2037,1,48.92%,85.67%,0.1204,"[0.11309058964252472, 0.8869093656539917]"
2038,0,48.90%,85.68%,0.0537,"[0.9477740526199341, 0.05222592130303383]"
2039,1,48.92%,85.69%,0.1181,"[0.11108161509037018, 0.888918399810791]"
2040,1,48.95%,85.69%,0.1404,"[0.1276216059923172, 0.8723784685134888]"
2041,0,48.92%,85.65%,2.0552,"[0.12906670570373535, 0.8709332942962646]"
2042,1,48.95%,85.66%,0.1548,"[0.1463477611541748, 0.8536521792411804]"
2043,0,48.92%,85.67%,0.0537,"[0.9477235078811646, 0.052276529371738434]"
2044,1,48.95%,85.67%,0.1852,"[0.17956702411174774, 0.8204329609870911]"
2045,1,48.97%,85.68%,0.1242,"[0.11657965183258057, 0.8834203481674194]"
2046,0,48.95%,85.64%,1.5356,"[0.2009369134902954, 0.7990630865097046]"
2047,0,48.93%,85.64%,0.0534,"[0.948029100894928, 0.05197086185216904]"
2048,1,48.95%,85.65%,0.1738,"[0.16449899971485138, 0.8355010151863098]"
2049,1,48.98%,85.66%,0.1206,"[0.11313885450363159, 0.8868610858917236]"
2050,1,49.00%,85.67%,0.2209,"[0.199066162109375, 0.800933837890625]"
2051,0,48.98%,85.67%,0.0537,"[0.947765052318573, 0.052234966307878494]"
2052,0,48.95%,85.68%,0.06,"[0.9399521946907043, 0.06004786118865013]"
2053,1,48.98%,85.69%,0.1441,"[0.13412900269031525, 0.8658709526062012]"
2054,1,49.00%,85.69%,0.1843,"[0.16560083627700806, 0.8343991637229919]"
2055,1,49.03%,85.70%,0.1223,"[0.11406797170639038, 0.8859320282936096]"
2056,0,49.00%,85.71%,0.0535,"[0.9479364156723022, 0.05206353962421417]"
2057,0,48.98%,85.71%,0.0535,"[0.9479288458824158, 0.052071165293455124]"
2058,1,49.00%,85.72%,0.1552,"[0.1390688270330429, 0.8609310984611511]"
2059,1,49.03%,85.73%,0.1416,"[0.12933897972106934, 0.8706610202789307]"
2060,1,49.05%,85.74%,0.1345,"[0.12849614024162292, 0.8715038299560547]"
2061,0,49.03%,85.74%,0.0532,"[0.9480680823326111, 0.05193188786506653]"
2062,0,49.01%,85.75%,0.0531,"[0.9483285546302795, 0.051671504974365234]"
2063,0,48.98%,85.76%,0.0529,"[0.9485616683959961, 0.0514383539557457]"
2064,1,49.01%,85.76%,0.2893,"[0.24847891926765442, 0.7515210509300232]"
2065,0,48.98%,85.77%,0.0526,"[0.9487770795822144, 0.051222894340753555]"
2066,0,48.96%,85.78%,0.0527,"[0.94864821434021, 0.05135180428624153]"
2067,1,48.98%,85.78%,0.1468,"[0.1338319331407547, 0.8661680221557617]"
2068,0,48.96%,85.79%,0.1166,"[0.901727557182312, 0.0982724279165268]"
2069,0,48.94%,85.80%,0.0522,"[0.94910728931427, 0.05089272931218147]"
2070,0,48.91%,85.80%,0.0523,"[0.9490711092948914, 0.05092887952923775]"
2071,1,48.94%,85.81%,0.1275,"[0.11807331442832947, 0.8819267153739929]"
2072,0,48.91%,85.77%,2.0385,"[0.13217328488826752, 0.8678267002105713]"
2073,1,48.94%,85.78%,0.1109,"[0.10551165789365768, 0.8944883346557617]"
2074,1,48.96%,85.78%,0.1116,"[0.10593342781066895, 0.894066572189331]"
2075,1,48.99%,85.79%,0.1253,"[0.12004855275154114, 0.8799514770507812]"
2076,0,48.96%,85.80%,0.0522,"[0.9491897821426392, 0.05081023648381233]"
2077,1,48.99%,85.80%,0.1209,"[0.1148698553442955, 0.8851301670074463]"
2078,0,48.97%,85.81%,0.052,"[0.9493352174758911, 0.050664789974689484]"
2079,0,48.94%,85.77%,0.8083,"[0.4817473888397217, 0.5182525515556335]"
2080,1,48.97%,85.78%,0.1422,"[0.13168880343437195, 0.8683112263679504]"
2081,0,48.94%,85.78%,0.052,"[0.9492919445037842, 0.05070808529853821]"
2082,1,48.97%,85.79%,0.1693,"[0.1605539321899414, 0.8394460678100586]"
2083,0,48.94%,85.80%,0.0523,"[0.9490492343902588, 0.050950828939676285]"
2084,0,48.92%,85.80%,0.0514,"[0.9498821496963501, 0.050117842853069305]"
2085,1,48.95%,85.81%,0.1242,"[0.11638189107179642, 0.8836181163787842]"
2086,1,48.97%,85.82%,0.1225,"[0.11600183695554733, 0.8839982151985168]"
2087,1,48.99%,85.82%,0.2118,"[0.16849541664123535, 0.8315045833587646]"
2088,0,48.97%,85.83%,0.0518,"[0.9495542049407959, 0.050445787608623505]"
2089,0,48.95%,85.79%,1.4467,"[0.31277063488960266, 0.687229335308075]"
2090,0,48.92%,85.80%,0.0513,"[0.9500295519828796, 0.049970440566539764]"
2091,0,48.90%,85.80%,0.0513,"[0.949942946434021, 0.050057053565979004]"
2092,0,48.88%,85.76%,1.5653,"[0.1964961737394333, 0.8035038113594055]"
2093,0,48.85%,85.77%,0.0518,"[0.9496880769729614, 0.05031188577413559]"
2094,1,48.88%,85.78%,0.1346,"[0.12579940259456635, 0.8742006421089172]"
2095,1,48.90%,85.78%,0.1414,"[0.13153228163719177, 0.8684677481651306]"
2096,1,48.93%,85.79%,0.3197,"[0.32410576939582825, 0.6758942604064941]"
2097,1,48.95%,85.80%,0.1129,"[0.10661027580499649, 0.8933897614479065]"
2098,0,48.93%,85.80%,0.0509,"[0.9503989815711975, 0.04960107430815697]"
2099,1,48.95%,85.81%,0.1116,"[0.10554979741573334, 0.8944501876831055]"
2100,1,48.98%,85.82%,0.1687,"[0.15950137376785278, 0.8404985666275024]"
2101,0,48.95%,85.82%,0.0513,"[0.950056791305542, 0.049943264573812485]"
2102,0,48.93%,85.83%,0.0506,"[0.9506696462631226, 0.04933041334152222]"
2103,0,48.91%,85.84%,0.0504,"[0.9508723020553589, 0.049127668142318726]"
2104,1,48.93%,85.84%,0.1289,"[0.12165418267250061, 0.878345787525177]"
2105,0,48.91%,85.85%,0.0504,"[0.9508390426635742, 0.04916098341345787]"
2106,1,48.93%,85.86%,0.1159,"[0.10945648699998856, 0.890543520450592]"
2107,0,48.91%,85.82%,2.1161,"[0.12019538134336472, 0.8798046112060547]"
2108,0,48.89%,85.82%,0.0503,"[0.9509251117706299, 0.04907483607530594]"
2109,1,48.91%,85.83%,0.1776,"[0.15042631328105927, 0.8495736718177795]"
2110,1,48.93%,85.84%,0.2309,"[0.2151075303554535, 0.7848925590515137]"
2111,0,48.91%,85.84%,0.0502,"[0.9510670304298401, 0.04893295094370842]"
2112,0,48.89%,85.85%,0.0501,"[0.9511199593544006, 0.04887998476624489]"
2113,0,48.86%,85.86%,0.0499,"[0.951306164264679, 0.04869389906525612]"
2114,1,48.89%,85.86%,0.1265,"[0.11890621483325958, 0.8810938596725464]"
2115,1,48.91%,85.87%,0.1161,"[0.1099783331155777, 0.8900216221809387]"
2116,0,48.89%,85.83%,1.9054,"[0.154434934258461, 0.8455650210380554]"
2117,1,48.91%,85.84%,0.109,"[0.10329045355319977, 0.8967096209526062]"
2118,0,48.89%,85.84%,0.0508,"[0.950287938117981, 0.04971206188201904]"
2119,0,48.87%,85.85%,0.0502,"[0.9509298801422119, 0.049070168286561966]"
2120,0,48.84%,85.86%,0.0503,"[0.9507238268852234, 0.049276214092969894]"
2121,0,48.82%,85.86%,0.0498,"[0.9513877034187317, 0.0486123263835907]"
2122,1,48.85%,85.87%,0.1128,"[0.10672741383314133, 0.8932726383209229]"
2123,1,48.87%,85.88%,0.1234,"[0.1164281889796257, 0.8835718035697937]"
2124,0,48.85%,85.88%,0.0516,"[0.9502561688423157, 0.04974377527832985]"
2125,1,48.87%,85.89%,0.1594,"[0.15509288012981415, 0.8449071049690247]"
2126,1,48.90%,85.90%,0.1242,"[0.11652113497257233, 0.8834788799285889]"
2127,0,48.87%,85.90%,0.0496,"[0.9517161846160889, 0.0482838973402977]"
2128,0,48.85%,85.86%,2.0681,"[0.12632441520690918, 0.873675525188446]"
2129,1,48.87%,85.87%,0.1131,"[0.10721811652183533, 0.8927818536758423]"
2130,0,48.85%,85.88%,0.0493,"[0.9518642425537109, 0.04813581332564354]"
2131,0,48.83%,85.88%,0.5422,"[0.5388472080230713, 0.4611528217792511]"
2132,1,48.85%,85.89%,0.1252,"[0.11740314960479736, 0.8825968503952026]"
2133,1,48.88%,85.90%,0.4439,"[0.38449954986572266, 0.6155004501342773]"
2134,1,48.90%,85.90%,0.1148,"[0.10863238573074341, 0.8913676142692566]"
2135,0,48.88%,85.91%,0.0492,"[0.9520304799079895, 0.04796955734491348]"
2136,1,48.90%,85.91%,0.1167,"[0.11003562062978745, 0.8899644017219543]"
2137,0,48.88%,85.92%,0.049,"[0.9521645903587341, 0.047835465520620346]"
2138,0,48.85%,85.93%,0.049,"[0.9522480368614197, 0.047751955687999725]"
2139,0,48.83%,85.89%,1.5119,"[0.24545292556285858, 0.754547119140625]"
2140,1,48.86%,85.89%,0.1327,"[0.12452743947505951, 0.8754725456237793]"
2141,0,48.83%,85.90%,0.0491,"[0.9521592855453491, 0.04784071817994118]"
2142,1,48.86%,85.91%,0.1292,"[0.12074553221464157, 0.8792544603347778]"
2143,0,48.83%,85.91%,0.0488,"[0.9524029493331909, 0.04759708419442177]"
2144,1,48.86%,85.92%,0.1434,"[0.1358989179134369, 0.8641011118888855]"
2145,0,48.84%,85.88%,1.9666,"[0.14045275747776031, 0.8595472574234009]"
2146,1,48.86%,85.89%,0.1471,"[0.1363329291343689, 0.8636670708656311]"
2147,0,48.84%,85.89%,0.0488,"[0.9523369073867798, 0.047663092613220215]"
2148,1,48.86%,85.90%,0.7634,"[0.38256311416625977, 0.617436945438385]"
2149,1,48.88%,85.91%,0.2713,"[0.22525203227996826, 0.7747480273246765]"
2150,0,48.86%,85.91%,0.0487,"[0.9524385333061218, 0.04756142571568489]"
2151,0,48.84%,85.92%,0.0487,"[0.9524732232093811, 0.04752672463655472]"
2152,0,48.82%,85.93%,0.0497,"[0.9511904120445251, 0.04880959540605545]"
2153,0,48.79%,85.93%,0.0492,"[0.9520589113235474, 0.04794108122587204]"
2154,0,48.77%,85.94%,0.0486,"[0.9525994658470154, 0.04740051552653313]"
2155,0,48.75%,85.95%,0.0491,"[0.9521793723106384, 0.047820594161748886]"
2156,0,48.73%,85.91%,1.963,"[0.14016148447990417, 0.8598385453224182]"
2157,1,48.75%,85.91%,0.1479,"[0.13783448934555054, 0.8621654510498047]"
2158,0,48.73%,85.92%,0.0485,"[0.9526115655899048, 0.04738837853074074]"
2159,0,48.70%,85.93%,0.0487,"[0.9524765014648438, 0.04752354323863983]"
2160,1,48.73%,85.93%,0.1526,"[0.14218465983867645, 0.8578153252601624]"
2161,1,48.75%,85.94%,0.1273,"[0.12021364271640778, 0.8797863721847534]"
2162,0,48.73%,85.95%,0.0485,"[0.9526260495185852, 0.04737387225031853]"
2163,1,48.75%,85.95%,0.1445,"[0.13463403284549713, 0.8653659224510193]"
2164,0,48.73%,85.96%,0.1493,"[0.8715744614601135, 0.1284254789352417]"
2165,1,48.75%,85.96%,0.1675,"[0.15374454855918884, 0.8462554812431335]"
2166,1,48.78%,85.97%,0.1558,"[0.14401569962501526, 0.8559842705726624]"
2167,1,48.80%,85.98%,0.1653,"[0.15288306772708893, 0.8471169471740723]"
2168,1,48.82%,85.98%,0.161,"[0.1475106179714203, 0.8524893522262573]"
2169,0,48.80%,85.94%,1.9249,"[0.14544592797756195, 0.8545541167259216]"
2170,0,48.78%,85.95%,0.0496,"[0.9521859884262085, 0.047813985496759415]"
2171,1,48.80%,85.91%,0.9755,"[0.5659736394882202, 0.434026300907135]"
2172,1,48.83%,85.92%,0.1244,"[0.11715039610862732, 0.8828495740890503]"
2173,1,48.85%,85.92%,0.1494,"[0.13820332288742065, 0.8617966771125793]"
2174,1,48.87%,85.93%,0.1627,"[0.1490502655506134, 0.8509497046470642]"
2175,0,48.85%,85.94%,0.0483,"[0.9528809189796448, 0.047119140625]"
2176,0,48.83%,85.90%,1.9006,"[0.15054766833782196, 0.8494523763656616]"
2177,0,48.81%,85.86%,1.7245,"[0.17947609722614288, 0.8205239176750183]"
