round,ground_truth,emergency_percentage,correct_percentage,loss,softmax_output
1799,1,48.67%,84.78%,0.2363,"[0.20188798010349274, 0.7981120944023132]"
1800,0,48.64%,84.73%,1.9913,"[0.14370818436145782, 0.8562918305397034]"
1801,1,48.67%,84.74%,0.1579,"[0.1337873786687851, 0.8662126064300537]"
1802,1,48.70%,84.75%,0.1271,"[0.12150667607784271, 0.8784933090209961]"
1803,0,48.67%,84.70%,1.4711,"[0.21654118597507477, 0.7834588289260864]"
1804,0,48.64%,84.65%,1.0817,"[0.49679628014564514, 0.5032037496566772]"
1805,1,48.67%,84.66%,0.2509,"[0.23762600123882294, 0.7623740434646606]"
1806,1,48.70%,84.67%,0.2009,"[0.18205013871192932, 0.8179498314857483]"
1807,0,48.67%,84.68%,0.053,"[0.9482250809669495, 0.05177485942840576]"
1808,1,48.70%,84.69%,0.1295,"[0.12173324078321457, 0.8782668113708496]"
1809,0,48.67%,84.70%,0.053,"[0.948239803314209, 0.05176021158695221]"
1810,0,48.65%,84.70%,0.0535,"[0.9479233622550964, 0.05207667499780655]"
1811,1,48.68%,84.71%,0.2035,"[0.2552984356880188, 0.744701623916626]"
1812,0,48.65%,84.72%,0.0555,"[0.9456150531768799, 0.05438496917486191]"
1813,0,48.62%,84.73%,0.0539,"[0.9475770592689514, 0.05242288112640381]"
1814,1,48.65%,84.74%,0.1723,"[0.17236332595348358, 0.8276366591453552]"
1815,1,48.68%,84.75%,0.1277,"[0.1222776547074318, 0.8777223229408264]"
1816,0,48.65%,84.76%,0.0654,"[0.9350506663322449, 0.06494937092065811]"
1817,1,48.68%,84.76%,0.1496,"[0.1425240933895111, 0.8574759364128113]"
1818,0,48.65%,84.77%,0.0524,"[0.948960542678833, 0.05103948712348938]"
1819,1,48.68%,84.78%,0.1371,"[0.15954835712909698, 0.840451717376709]"
1820,1,48.71%,84.79%,0.2689,"[0.21238243579864502, 0.7876176238059998]"
1821,1,48.74%,84.80%,0.1304,"[0.12100978195667267, 0.8789902329444885]"
1822,1,48.77%,84.81%,0.1957,"[0.12875652313232422, 0.871243417263031]"
1823,0,48.74%,84.81%,0.0519,"[0.949461042881012, 0.05053894221782684]"
1824,1,48.77%,84.82%,0.2273,"[0.17729611694812775, 0.8227038979530334]"
1825,1,48.80%,84.83%,0.1325,"[0.15853174030780792, 0.8414682745933533]"
1826,1,48.82%,84.84%,0.1257,"[0.11823246628046036, 0.8817675113677979]"
1827,1,48.85%,84.85%,0.1447,"[0.1353992521762848, 0.8646007180213928]"
1828,1,48.88%,84.86%,0.1797,"[0.13892902433872223, 0.861070990562439]"
1829,0,48.85%,84.86%,0.0575,"[0.9448714852333069, 0.05512847751379013]"
1830,1,48.88%,84.87%,0.212,"[0.17222923040390015, 0.8277708292007446]"
1831,0,48.85%,84.88%,0.0554,"[0.9463405013084412, 0.053659528493881226]"
1832,0,48.83%,84.83%,1.8962,"[0.13221155107021332, 0.8677884340286255]"
1833,1,48.85%,84.84%,0.1501,"[0.1190229058265686, 0.8809770345687866]"
1834,0,48.83%,84.85%,0.0594,"[0.9443846344947815, 0.055615395307540894]"
1835,1,48.86%,84.86%,0.1363,"[0.13716280460357666, 0.8628371357917786]"
1836,1,48.88%,84.87%,0.1264,"[0.1273043304681778, 0.8726956248283386]"
1837,1,48.91%,84.87%,0.1266,"[0.12742052972316742, 0.8725794553756714]"
1838,1,48.94%,84.88%,0.122,"[0.13217546045780182, 0.8678245544433594]"
1839,0,48.91%,84.89%,0.0669,"[0.883687436580658, 0.11631254851818085]"
1840,0,48.89%,84.85%,1.9646,"[0.13273051381111145, 0.8672695159912109]"
1841,0,48.86%,84.80%,2.1734,"[0.13041111826896667, 0.8695889711380005]"
1842,0,48.83%,84.75%,1.9888,"[0.1454356610774994, 0.854564368724823]"
1843,1,48.86%,84.76%,0.1218,"[0.11343204230070114, 0.8865678906440735]"
1844,1,48.89%,84.77%,0.1271,"[0.11898398399353027, 0.8810160160064697]"
1845,1,48.92%,84.78%,0.235,"[0.13405291736125946, 0.8659471273422241]"
1846,0,48.89%,84.79%,0.0624,"[0.9392476081848145, 0.06075236573815346]"
1847,1,48.92%,84.79%,0.1744,"[0.18459470570087433, 0.8154053688049316]"
1848,0,48.89%,84.80%,0.053,"[0.9483565092086792, 0.051643528044223785]"
1849,0,48.86%,84.81%,0.0533,"[0.9475523233413696, 0.052447691559791565]"
1850,0,48.84%,84.82%,0.0528,"[0.9485525488853455, 0.05144745111465454]"
1851,0,48.81%,84.83%,0.0521,"[0.9491967558860779, 0.05080319195985794]"
1852,1,48.84%,84.84%,0.1438,"[0.12671470642089844, 0.8732852935791016]"
1853,0,48.81%,84.84%,0.0516,"[0.9496583938598633, 0.05034157261252403]"
1854,1,48.84%,84.85%,0.1301,"[0.12241610884666443, 0.877583920955658]"
1855,1,48.87%,84.86%,0.1517,"[0.14780670404434204, 0.852193295955658]"
1856,0,48.84%,84.87%,0.0709,"[0.8661993741989136, 0.13380067050457]"
1857,1,48.87%,84.88%,0.1281,"[0.11865933239459991, 0.8813406229019165]"
1858,0,48.84%,84.88%,0.1428,"[0.8867197036743164, 0.11328024417161942]"
1859,0,48.82%,84.89%,0.0519,"[0.9493765830993652, 0.050623394548892975]"
1860,0,48.79%,84.90%,0.0514,"[0.9499140977859497, 0.05008591338992119]"
1861,0,48.76%,84.91%,0.0848,"[0.9146006107330322, 0.08539938181638718]"
1862,0,48.74%,84.92%,0.0518,"[0.9494903087615967, 0.05050970986485481]"
1863,0,48.71%,84.92%,0.0514,"[0.9499172568321228, 0.05008281022310257]"
1864,1,48.74%,84.93%,0.1492,"[0.14718224108219147, 0.8528177738189697]"
1865,1,48.77%,84.94%,0.1481,"[0.13930930197238922, 0.8606906533241272]"
1866,1,48.79%,84.95%,0.1752,"[0.1711830049753189, 0.8288170099258423]"
1867,1,48.82%,84.96%,0.1616,"[0.1401500403881073, 0.8598499298095703]"
1868,1,48.85%,84.97%,0.1999,"[0.17985749244689941, 0.8201425075531006]"
1869,1,48.88%,84.97%,0.193,"[0.1941167265176773, 0.8058832287788391]"
1870,0,48.85%,84.98%,0.0662,"[0.9355280995368958, 0.06447197496891022]"
1871,0,48.82%,84.94%,1.9082,"[0.14901982247829437, 0.8509802222251892]"
1872,0,48.80%,84.94%,0.0535,"[0.9478843808174133, 0.05211564525961876]"
1873,0,48.77%,84.95%,0.0503,"[0.950826108455658, 0.04917389154434204]"
1874,0,48.75%,84.96%,0.0504,"[0.9508801698684692, 0.04911982640624046]"
1875,1,48.77%,84.97%,0.1614,"[0.1525927186012268, 0.847407341003418]"
1876,1,48.80%,84.98%,0.119,"[0.11284979432821274, 0.8871501684188843]"
1877,0,48.78%,84.98%,0.0498,"[0.9513011574745178, 0.04869888350367546]"
1878,1,48.80%,84.99%,0.1196,"[0.11198574304580688, 0.8880142569541931]"
1879,0,48.78%,85.00%,0.05,"[0.9512814283370972, 0.048718519508838654]"
1880,0,48.75%,85.01%,0.0496,"[0.9515665173530579, 0.048433419317007065]"
1881,1,48.78%,85.02%,0.1468,"[0.14319376647472382, 0.8568062782287598]"
1882,0,48.75%,85.02%,0.0496,"[0.9515871405601501, 0.04841290041804314]"
1883,0,48.73%,85.03%,0.0494,"[0.9518271684646606, 0.048172786831855774]"
1884,1,48.75%,85.04%,0.115,"[0.11168413609266281, 0.8883158564567566]"
1885,1,48.78%,85.05%,0.123,"[0.12353405356407166, 0.876465916633606]"
1886,0,48.75%,85.06%,0.7641,"[0.6593878865242004, 0.34061211347579956]"
1887,0,48.73%,85.06%,0.0491,"[0.952043354511261, 0.047956690192222595]"
1888,1,48.76%,85.07%,0.1488,"[0.12207003682851791, 0.8779299855232239]"
1889,1,48.78%,85.08%,0.1824,"[0.15204133093357086, 0.8479586243629456]"
1890,0,48.76%,85.03%,1.5481,"[0.18185263872146606, 0.8181473612785339]"
1891,0,48.73%,85.04%,0.0487,"[0.9524483680725098, 0.047551628202199936]"
1892,1,48.76%,85.05%,0.1549,"[0.15029063820838928, 0.8497093915939331]"
1893,0,48.73%,85.06%,0.0503,"[0.9500427842140198, 0.049957163631916046]"
1894,0,48.71%,85.07%,0.0488,"[0.9523264765739441, 0.047673553228378296]"
1895,0,48.68%,85.02%,1.393,"[0.24625781178474426, 0.7537422180175781]"
1896,1,48.71%,85.03%,0.1567,"[0.13508638739585876, 0.8649136424064636]"
1897,0,48.68%,85.04%,0.1869,"[0.8441340923309326, 0.15586590766906738]"
1898,0,48.66%,85.04%,0.1685,"[0.8255540132522583, 0.1744460165500641]"
1899,1,48.68%,85.05%,0.1895,"[0.18769441545009613, 0.8123055696487427]"
1900,0,48.66%,85.06%,0.0483,"[0.9528472423553467, 0.047152694314718246]"
1901,1,48.69%,85.07%,0.1307,"[0.1347988396883011, 0.8652011752128601]"
1902,0,48.66%,85.08%,0.3017,"[0.8973194360733032, 0.10268052667379379]"
1903,1,48.69%,85.08%,0.1232,"[0.11945851892232895, 0.8805415034294128]"
1904,1,48.71%,85.09%,0.125,"[0.11766429990530014, 0.8823356628417969]"
1905,0,48.69%,85.10%,0.048,"[0.953197717666626, 0.046802278608083725]"
1906,0,48.66%,85.11%,0.0478,"[0.9533319473266602, 0.04666809365153313]"
1907,1,48.69%,85.12%,0.2707,"[0.23596279323101044, 0.7640371918678284]"
1908,0,48.66%,85.12%,0.0476,"[0.9535220265388489, 0.04647801071405411]"
1909,1,48.69%,85.13%,0.258,"[0.224857360124588, 0.7751426696777344]"
1910,0,48.67%,85.14%,0.0474,"[0.9536883234977722, 0.046311650425195694]"
1911,0,48.64%,85.15%,0.0475,"[0.9536368250846863, 0.04636324569582939]"
1912,1,48.67%,85.15%,0.2275,"[0.20328718423843384, 0.7967127561569214]"
1913,0,48.64%,85.16%,0.0491,"[0.9524815678596497, 0.04751840606331825]"
1914,1,48.67%,85.17%,0.1179,"[0.11107677966356277, 0.888923168182373]"
1915,1,48.70%,85.13%,0.4354,"[0.5651381015777588, 0.434861958026886]"
1916,1,48.72%,85.13%,0.2278,"[0.21268966794013977, 0.7873104214668274]"
1917,0,48.70%,85.14%,0.0524,"[0.9500779509544373, 0.04992206394672394]"
1918,0,48.67%,85.15%,0.0467,"[0.9543645977973938, 0.04563536494970322]"
1919,0,48.65%,85.16%,0.0471,"[0.9540613293647766, 0.045938700437545776]"
1920,0,48.62%,85.16%,0.0468,"[0.9542651176452637, 0.045734819024801254]"
1921,1,48.65%,85.17%,0.1438,"[0.133803591132164, 0.8661963939666748]"
1922,0,48.62%,85.18%,0.9403,"[0.9451738595962524, 0.05482608452439308]"
1923,0,48.60%,85.19%,0.0464,"[0.9546643495559692, 0.04533567652106285]"
1924,1,48.62%,85.19%,0.1411,"[0.13079147040843964, 0.8692085146903992]"
1925,1,48.65%,85.20%,0.1157,"[0.10905672609806061, 0.8909432888031006]"
1926,1,48.68%,85.21%,0.1928,"[0.14318451285362244, 0.8568154573440552]"
1927,0,48.65%,85.22%,0.0463,"[0.9547963738441467, 0.04520363360643387]"
1928,1,48.68%,85.23%,0.1633,"[0.1377478539943695, 0.8622521758079529]"
1929,1,48.70%,85.23%,0.1159,"[0.10904765129089355, 0.8909524083137512]"
1930,1,48.73%,85.24%,0.1568,"[0.13316993415355682, 0.866830050945282]"
1931,1,48.76%,85.25%,0.1258,"[0.13050755858421326, 0.8694924116134644]"
1932,1,48.78%,85.26%,0.1155,"[0.1081840842962265, 0.8918159604072571]"
1933,0,48.76%,85.21%,1.8722,"[0.15590274333953857, 0.8440972566604614]"
1934,0,48.73%,85.22%,0.0464,"[0.9545410871505737, 0.04545891657471657]"
1935,0,48.71%,85.18%,1.9793,"[0.13993708789348602, 0.8600628972053528]"
1936,1,48.74%,85.18%,0.1163,"[0.11034921556711197, 0.8896507620811462]"
1937,1,48.76%,85.19%,0.1908,"[0.12471601366996765, 0.8752840161323547]"
1938,1,48.79%,85.20%,0.148,"[0.13677464425563812, 0.8632253408432007]"
1939,0,48.76%,85.21%,0.0459,"[0.9550446271896362, 0.04495535418391228]"
1940,1,48.79%,85.21%,0.121,"[0.11378888785839081, 0.8862111568450928]"
1941,0,48.76%,85.22%,0.046,"[0.955075204372406, 0.044924747198820114]"
1942,1,48.79%,85.18%,1.9101,"[0.8144202828407288, 0.18557968735694885]"
1943,0,48.77%,85.19%,0.048,"[0.9521884322166443, 0.04781150817871094]"
1944,1,48.79%,85.19%,0.1163,"[0.10975051671266556, 0.890249490737915]"
1945,1,48.82%,85.20%,0.1218,"[0.11294542253017426, 0.8870545625686646]"
1946,0,48.79%,85.21%,0.046,"[0.9550617337226868, 0.04493832588195801]"
1947,0,48.77%,85.22%,0.046,"[0.9551220536231995, 0.044877875596284866]"
1948,0,48.74%,85.22%,0.0459,"[0.9551544785499573, 0.04484555870294571]"
1949,0,48.72%,85.23%,0.0461,"[0.9549413919448853, 0.04505859687924385]"
1950,0,48.69%,85.24%,0.0466,"[0.9544892311096191, 0.045510753989219666]"
1951,0,48.67%,85.25%,0.046,"[0.9550675749778748, 0.04493238776922226]"
1952,0,48.64%,85.25%,0.0473,"[0.9538622498512268, 0.0461377315223217]"
1953,1,48.67%,85.26%,0.1197,"[0.11907481402158737, 0.880925178527832]"
1954,0,48.64%,85.27%,0.0458,"[0.9552075862884521, 0.04479243978857994]"
1955,1,48.67%,85.28%,0.1409,"[0.17167417705059052, 0.8283258080482483]"
1956,1,48.70%,85.28%,0.1747,"[0.16525520384311676, 0.8347447514533997]"
1957,0,48.67%,85.24%,1.68,"[0.16403517127037048, 0.8359648585319519]"
1958,1,48.70%,85.25%,0.1301,"[0.13026145100593567, 0.8697385191917419]"
1959,0,48.67%,85.26%,0.0475,"[0.9535933136940002, 0.04640670493245125]"
1960,1,48.70%,85.26%,0.1653,"[0.13918985426425934, 0.8608101606369019]"
1961,0,48.67%,85.27%,0.0461,"[0.9550268054008484, 0.0449732206761837]"
1962,1,48.70%,85.28%,0.1766,"[0.14598889648914337, 0.8540111184120178]"
1963,1,48.73%,85.29%,0.1397,"[0.13524895906448364, 0.8647510409355164]"
1964,1,48.75%,85.29%,0.2384,"[0.16616444289684296, 0.8338356018066406]"
1965,0,48.73%,85.30%,0.0455,"[0.955504834651947, 0.04449513554573059]"
1966,1,48.75%,85.31%,0.3002,"[0.14227117598056793, 0.8577288389205933]"
1967,1,48.78%,85.32%,0.121,"[0.11368000507354736, 0.8863199353218079]"
1968,1,48.81%,85.32%,0.1207,"[0.11221349239349365, 0.8877865672111511]"
1969,1,48.83%,85.33%,0.2426,"[0.18769629299640656, 0.8123036623001099]"
1970,1,48.86%,85.34%,0.122,"[0.13948023319244385, 0.8605197668075562]"
1971,1,48.88%,85.34%,0.1625,"[0.13332238793373108, 0.8666775822639465]"
1972,1,48.91%,85.35%,0.112,"[0.10934343189001083, 0.890656590461731]"
1973,0,48.89%,85.36%,0.0452,"[0.9558366537094116, 0.0441632904112339]"
1974,1,48.91%,85.37%,0.1397,"[0.11877952516078949, 0.8812204599380493]"
1975,0,48.89%,85.37%,0.0462,"[0.9548325538635254, 0.04516739398241043]"
1976,0,48.86%,85.38%,0.0455,"[0.9555455446243286, 0.04445449635386467]"
1977,1,48.89%,85.39%,0.1767,"[0.15776848793029785, 0.8422315120697021]"
1978,0,48.86%,85.40%,0.045,"[0.95598304271698, 0.04401698708534241]"
1979,1,48.89%,85.40%,0.1063,"[0.10641804337501526, 0.8935819864273071]"
1980,0,48.86%,85.41%,0.0465,"[0.9531304836273193, 0.04686950147151947]"
1981,1,48.89%,85.42%,0.1053,"[0.09843526780605316, 0.9015647172927856]"
1982,1,48.92%,85.43%,0.1407,"[0.14356626570224762, 0.8564336895942688]"
1983,0,48.89%,85.43%,0.053,"[0.9485447406768799, 0.0514552965760231]"
1984,1,48.92%,85.44%,0.103,"[0.09702537208795547, 0.9029746055603027]"
1985,0,48.89%,85.45%,0.0509,"[0.9501088261604309, 0.049891192466020584]"
1986,0,48.87%,85.46%,0.05,"[0.9513857364654541, 0.04861424118280411]"
1987,1,48.89%,85.46%,0.0982,"[0.09392671287059784, 0.9060733318328857]"
1988,0,48.87%,85.47%,0.1014,"[0.8536076545715332, 0.1463923305273056]"
1989,0,48.84%,85.48%,0.0466,"[0.9549408555030823, 0.04505915567278862]"
1990,0,48.82%,85.48%,0.0505,"[0.9532331228256226, 0.04676683619618416]"
1991,0,48.80%,85.44%,2.1812,"[0.10618037730455399, 0.8938196301460266]"
1992,0,48.77%,85.45%,0.0591,"[0.9364193081855774, 0.06358066201210022]"
1993,0,48.75%,85.41%,2.2928,"[0.101340651512146, 0.8986594080924988]"
1994,1,48.77%,85.41%,0.104,"[0.09976784884929657, 0.9002321362495422]"
1995,1,48.80%,85.42%,0.144,"[0.10861203074455261, 0.8913879990577698]"
1996,0,48.77%,85.43%,0.0495,"[0.9515255093574524, 0.04847446456551552]"
1997,0,48.75%,85.44%,0.0438,"[0.9571020603179932, 0.04289793595671654]"
1998,1,48.77%,85.44%,0.1299,"[0.12122059613466263, 0.8787794709205627]"
1999,1,48.80%,85.45%,0.1014,"[0.09416218847036362, 0.9058378338813782]"
2000,0,48.78%,85.46%,0.0442,"[0.9568132758140564, 0.04318671301007271]"
2001,1,48.80%,85.46%,0.1161,"[0.11808937042951584, 0.8819106221199036]"
2002,0,48.78%,85.47%,0.0458,"[0.9549157023429871, 0.04508427157998085]"
2003,1,48.80%,85.48%,0.1779,"[0.1389036476612091, 0.8610963821411133]"
2004,0,48.78%,85.49%,0.0475,"[0.9534279704093933, 0.046572018414735794]"
2005,0,48.75%,85.49%,0.0578,"[0.6283894181251526, 0.37161052227020264]"
2006,1,48.78%,85.50%,0.1165,"[0.10450922697782516, 0.8954907655715942]"
2007,1,48.80%,85.51%,0.1024,"[0.10324390232563019, 0.896756112575531]"
2008,1,48.83%,85.52%,0.1096,"[0.11065128445625305, 0.8893486857414246]"
2009,1,48.86%,85.52%,0.1077,"[0.10334645211696625, 0.8966535329818726]"
2010,0,48.83%,85.53%,0.0443,"[0.9565919041633606, 0.043408069759607315]"
2011,0,48.81%,85.54%,0.0441,"[0.9569524526596069, 0.04304752126336098]"
2012,0,48.78%,85.49%,2.0954,"[0.11158186197280884, 0.8884180784225464]"
2013,1,48.81%,85.50%,0.105,"[0.09970404207706451, 0.9002960324287415]"
2014,1,48.83%,85.51%,0.1519,"[0.14376266300678253, 0.8562373518943787]"
2015,1,48.86%,85.52%,0.1211,"[0.11603542417287827, 0.8839645385742188]"
2016,0,48.83%,85.52%,0.0444,"[0.9564003944396973, 0.04359964653849602]"
2017,1,48.86%,85.53%,0.1039,"[0.10080921649932861, 0.8991907238960266]"
2018,1,48.89%,85.54%,0.153,"[0.13527201116085052, 0.8647280335426331]"
2019,0,48.86%,85.50%,1.9211,"[0.19542230665683746, 0.804577648639679]"
2020,0,48.84%,85.50%,0.0436,"[0.9573785066604614, 0.042621541768312454]"
2021,1,48.86%,85.51%,0.1106,"[0.10951455682516098, 0.8904854655265808]"
2022,1,48.89%,85.52%,0.107,"[0.102654367685318, 0.8973456621170044]"
2023,0,48.86%,85.52%,0.0437,"[0.9572575688362122, 0.04274238273501396]"
2024,1,48.89%,85.53%,0.1149,"[0.10878600180149078, 0.8912140130996704]"
2025,0,48.86%,85.49%,1.9997,"[0.11530099809169769, 0.8846989870071411]"
2026,1,48.89%,85.50%,0.1154,"[0.1105118840932846, 0.889488160610199]"
2027,0,48.87%,85.45%,1.9771,"[0.13545134663581848, 0.8645486235618591]"
2028,0,48.84%,85.46%,0.0451,"[0.9555684924125671, 0.04443156346678734]"
2029,1,48.87%,85.47%,0.1972,"[0.16937503218650818, 0.8306249976158142]"
2030,0,48.84%,85.43%,1.6608,"[0.15804310142993927, 0.8419569134712219]"
2031,1,48.87%,85.43%,0.1503,"[0.17582376301288605, 0.8241763114929199]"
2032,0,48.84%,85.44%,0.0718,"[0.9408491253852844, 0.05915085971355438]"
2033,1,48.87%,85.45%,0.1537,"[0.17391906678676605, 0.8260809183120728]"
2034,1,48.89%,85.45%,0.1176,"[0.1115586906671524, 0.8884413242340088]"
2035,1,48.92%,85.46%,0.1811,"[0.17430652678012848, 0.8256934881210327]"
2036,0,48.90%,85.47%,0.0436,"[0.9573209285736084, 0.04267901927232742]"
2037,1,48.92%,85.48%,0.1416,"[0.12485695630311966, 0.8751429915428162]"
2038,0,48.90%,85.48%,0.0435,"[0.9574868083000183, 0.042513176798820496]"
2039,1,48.92%,85.49%,0.1129,"[0.11206391453742981, 0.8879360556602478]"
2040,1,48.95%,85.50%,0.1704,"[0.20281982421875, 0.79718017578125]"
2041,0,48.92%,85.46%,1.3043,"[0.15720759332180023, 0.8427924513816833]"
2042,1,48.95%,85.46%,0.3146,"[0.22066721320152283, 0.7793328166007996]"
2043,0,48.92%,85.47%,0.0433,"[0.9576188325881958, 0.04238114133477211]"
2044,1,48.95%,85.48%,0.2991,"[0.36752378940582275, 0.6324762105941772]"
2045,1,48.97%,85.48%,0.1412,"[0.13559046387672424, 0.8644095659255981]"
2046,0,48.95%,85.44%,1.6483,"[0.2125941962003708, 0.787405788898468]"
2047,0,48.93%,85.45%,0.0432,"[0.9576956033706665, 0.042304396629333496]"
2048,1,48.95%,85.46%,0.1999,"[0.21687667071819305, 0.7831233143806458]"
2049,1,48.98%,85.46%,0.1229,"[0.12431101500988007, 0.8756889700889587]"
2050,1,49.00%,85.47%,0.1814,"[0.13509514927864075, 0.8649048209190369]"
2051,0,48.98%,85.48%,0.0433,"[0.957588791847229, 0.042411185801029205]"
2052,0,48.95%,85.44%,1.4962,"[0.24773642420768738, 0.7522635459899902]"
2053,1,48.98%,85.44%,0.1345,"[0.12643715739250183, 0.8735628128051758]"
2054,1,49.00%,85.45%,0.2523,"[0.16579586267471313, 0.8342040777206421]"
2055,1,49.03%,85.46%,0.1258,"[0.11988421529531479, 0.880115807056427]"
2056,0,49.00%,85.46%,0.0431,"[0.9578198194503784, 0.04218016564846039]"
2057,0,48.98%,85.47%,0.0431,"[0.9578458666801453, 0.04215409979224205]"
2058,1,49.00%,85.48%,0.1837,"[0.15994395315647125, 0.8400560021400452]"
2059,1,49.03%,85.49%,0.1541,"[0.21942733228206635, 0.7805726528167725]"
2060,1,49.05%,85.49%,0.1452,"[0.11861331015825272, 0.8813866376876831]"
2061,0,49.03%,85.50%,0.043,"[0.957912802696228, 0.04208723083138466]"
2062,0,49.01%,85.51%,0.0429,"[0.9580410122871399, 0.04195895791053772]"
2063,0,48.98%,85.51%,0.0434,"[0.9575783014297485, 0.04242175444960594]"
2064,1,49.01%,85.52%,0.1854,"[0.2545455992221832, 0.7454544901847839]"
2065,0,48.98%,85.53%,0.0427,"[0.9581961631774902, 0.041803859174251556]"
2066,0,48.96%,85.53%,0.0428,"[0.9580885171890259, 0.04191148653626442]"
2067,1,48.98%,85.54%,0.2029,"[0.19573386013507843, 0.8042661547660828]"
2068,0,48.96%,85.55%,0.6036,"[0.5062345862388611, 0.4937654137611389]"
2069,0,48.94%,85.56%,0.0426,"[0.9583251476287842, 0.04167485609650612]"
2070,0,48.91%,85.56%,0.0428,"[0.9581274390220642, 0.04187258705496788]"
2071,1,48.94%,85.57%,0.1714,"[0.14821308851242065, 0.8517869114875793]"
2072,0,48.91%,85.53%,1.2961,"[0.23322515189647675, 0.7667748332023621]"
2073,1,48.94%,85.54%,0.1191,"[0.10518508404493332, 0.8948149085044861]"
2074,1,48.96%,85.54%,0.1111,"[0.10675974190235138, 0.8932402729988098]"
2075,1,48.99%,85.55%,0.1459,"[0.1548508107662201, 0.8451492190361023]"
2076,0,48.96%,85.56%,0.0423,"[0.9585986733436584, 0.04140133410692215]"
2077,1,48.99%,85.56%,0.1423,"[0.11939813196659088, 0.8806018829345703]"
2078,0,48.97%,85.57%,0.0423,"[0.9585753679275513, 0.04142465069890022]"
2079,0,48.94%,85.53%,1.6914,"[0.26110032200813293, 0.7388997077941895]"
2080,1,48.97%,85.54%,0.1277,"[0.15060435235500336, 0.8493956923484802]"
2081,0,48.94%,85.54%,0.0418,"[0.959080159664154, 0.04091985151171684]"
2082,1,48.97%,85.55%,0.2112,"[0.29140156507492065, 0.7085984349250793]"
2083,0,48.94%,85.56%,0.0464,"[0.9195815920829773, 0.08041846007108688]"
2084,0,48.92%,85.56%,0.0418,"[0.9591027498245239, 0.04089721292257309]"
2085,1,48.95%,85.57%,0.1155,"[0.11018882691860199, 0.8898112177848816]"
2086,1,48.97%,85.58%,0.1299,"[0.11451156437397003, 0.8854883909225464]"
2087,1,48.99%,85.58%,0.3816,"[0.27617278695106506, 0.7238271832466125]"
2088,0,48.97%,85.59%,0.0422,"[0.958686113357544, 0.04131387546658516]"
2089,0,48.95%,85.55%,1.7919,"[0.21609875559806824, 0.7839012742042542]"
2090,0,48.92%,85.56%,0.0413,"[0.9595020413398743, 0.04049789533019066]"
2091,0,48.90%,85.56%,0.0422,"[0.9587048292160034, 0.0412951223552227]"
2092,0,48.88%,85.52%,0.8134,"[0.44007226824760437, 0.559927761554718]"
2093,0,48.85%,85.53%,0.0424,"[0.9585735201835632, 0.041426461189985275]"
2094,1,48.88%,85.54%,0.17,"[0.1466931253671646, 0.8533068299293518]"
2095,1,48.90%,85.54%,0.389,"[0.29292789101600647, 0.7070720791816711]"
2096,1,48.93%,85.55%,0.5725,"[0.37480995059013367, 0.6251900792121887]"
2097,1,48.95%,85.56%,0.1228,"[0.11712498962879181, 0.8828750252723694]"
2098,0,48.93%,85.56%,0.0413,"[0.9594917297363281, 0.040508195757865906]"
2099,1,48.95%,85.57%,0.114,"[0.10755560547113419, 0.8924444317817688]"
2100,1,48.98%,85.58%,0.1599,"[0.17569532990455627, 0.8243046402931213]"
